record id,cluster id,confidence score,cluster type
febrl3-rec-190-dup-0,febrl3-cl-1057,0.999994734848071,dup
febrl3-rec-190-dup-1,febrl3-cl-1057,0.999994734848071,dup
febrl3-rec-190-dup-2,febrl3-cl-1057,1.0,dup
febrl3-rec-190-org,febrl3-cl-1057,1.0,dup
febrl3-rec-583-dup-0,febrl3-cl-1058,1.0,dup
febrl3-rec-583-dup-1,febrl3-cl-1058,1.0,dup
febrl3-rec-583-org,febrl3-cl-1058,1.0,dup
febrl3-rec-767-dup-0,febrl3-cl-1059,1.0,dup
febrl3-rec-767-dup-1,febrl3-cl-1059,1.0,dup
febrl3-rec-767-dup-2,febrl3-cl-1059,1.0,dup
febrl3-rec-767-org,febrl3-cl-1059,1.0,dup
febrl3-rec-1242-dup-0,febrl3-cl-1060,1.0,dup
febrl3-rec-1242-dup-1,febrl3-cl-1060,1.0,dup
febrl3-rec-1242-dup-2,febrl3-cl-1060,1.0,dup
febrl3-rec-1242-dup-3,febrl3-cl-1060,1.0,dup
febrl3-rec-1242-dup-4,febrl3-cl-1060,1.0,dup
febrl3-rec-1242-org,febrl3-cl-1060,1.0,dup
febrl3-rec-875-dup-0,febrl3-cl-1061,1.0,dup
febrl3-rec-875-org,febrl3-cl-1061,1.0,dup
febrl3-rec-400-dup-0,febrl3-cl-1062,1.0,dup
febrl3-rec-400-dup-1,febrl3-cl-1062,1.0,dup
febrl3-rec-400-dup-2,febrl3-cl-1062,1.0,dup
febrl3-rec-400-dup-3,febrl3-cl-1062,1.0,dup
febrl3-rec-400-org,febrl3-cl-1062,1.0,dup
febrl3-rec-839-dup-0,febrl3-cl-1063,1.0,dup
febrl3-rec-839-dup-1,febrl3-cl-1063,1.0,dup
febrl3-rec-839-dup-2,febrl3-cl-1063,1.0,dup
febrl3-rec-839-dup-3,febrl3-cl-1063,1.0,dup
febrl3-rec-839-org,febrl3-cl-1063,1.0,dup
febrl3-rec-1207-dup-0,febrl3-cl-1064,1.0,dup
febrl3-rec-1207-dup-1,febrl3-cl-1064,0.9999999701976776,dup
febrl3-rec-1207-dup-2,febrl3-cl-1064,0.9999999701976776,dup
febrl3-rec-1207-dup-3,febrl3-cl-1064,1.0,dup
febrl3-rec-1207-org,febrl3-cl-1064,1.0,dup
febrl3-rec-1936-dup-0,febrl3-cl-1065,1.0,dup
febrl3-rec-1936-org,febrl3-cl-1065,1.0,dup
febrl3-rec-1939-dup-0,febrl3-cl-1066,1.0,dup
febrl3-rec-1939-org,febrl3-cl-1066,1.0,dup
febrl3-rec-235-dup-0,febrl3-cl-1067,1.0,dup
febrl3-rec-235-org,febrl3-cl-1067,1.0,dup
febrl3-rec-1456-dup-0,febrl3-cl-1068,1.0,dup
febrl3-rec-1456-org,febrl3-cl-1068,1.0,dup
febrl3-rec-1565-dup-0,febrl3-cl-1069,1.0,dup
febrl3-rec-1565-org,febrl3-cl-1069,1.0,dup
febrl3-rec-1629-dup-0,febrl3-cl-1070,1.0,dup
febrl3-rec-1629-dup-1,febrl3-cl-1070,1.0,dup
febrl3-rec-1629-dup-2,febrl3-cl-1070,1.0,dup
febrl3-rec-1629-org,febrl3-cl-1070,1.0,dup
febrl3-rec-983-dup-0,febrl3-cl-1071,1.0,dup
febrl3-rec-983-org,febrl3-cl-1071,1.0,dup
febrl3-rec-138-dup-0,febrl3-cl-1072,1.0,dup
febrl3-rec-138-dup-1,febrl3-cl-1072,1.0,dup
febrl3-rec-138-dup-2,febrl3-cl-1072,1.0,dup
febrl3-rec-138-org,febrl3-cl-1072,1.0,dup
febrl3-rec-902-dup-0,febrl3-cl-1073,1.0,dup
febrl3-rec-902-org,febrl3-cl-1073,1.0,dup
febrl3-rec-1660-dup-0,febrl3-cl-1074,1.0,dup
febrl3-rec-1660-dup-1,febrl3-cl-1074,1.0,dup
febrl3-rec-1660-org,febrl3-cl-1074,1.0,dup
febrl3-rec-1226-dup-0,febrl3-cl-1075,1.0,dup
febrl3-rec-1226-org,febrl3-cl-1075,1.0,dup
febrl3-rec-1136-dup-0,febrl3-cl-1076,1.0,dup
febrl3-rec-1136-org,febrl3-cl-1076,1.0,dup
febrl3-rec-1272-dup-0,febrl3-cl-1077,1.0,dup
febrl3-rec-1272-dup-1,febrl3-cl-1077,1.0,dup
febrl3-rec-1272-org,febrl3-cl-1077,1.0,dup
febrl3-rec-1100-dup-0,febrl3-cl-1078,1.0,dup
febrl3-rec-1100-dup-1,febrl3-cl-1078,1.0,dup
febrl3-rec-1100-dup-2,febrl3-cl-1078,1.0,dup
febrl3-rec-1100-dup-3,febrl3-cl-1078,1.0,dup
febrl3-rec-1100-dup-4,febrl3-cl-1078,1.0,dup
febrl3-rec-1100-org,febrl3-cl-1078,1.0,dup
febrl3-rec-1598-dup-0,febrl3-cl-1079,1.0,dup
febrl3-rec-1598-dup-1,febrl3-cl-1079,1.0,dup
febrl3-rec-1598-org,febrl3-cl-1079,1.0,dup
febrl3-rec-262-dup-0,febrl3-cl-1080,1.0,dup
febrl3-rec-262-dup-1,febrl3-cl-1080,1.0,dup
febrl3-rec-262-dup-2,febrl3-cl-1080,1.0,dup
febrl3-rec-262-dup-3,febrl3-cl-1080,1.0,dup
febrl3-rec-262-org,febrl3-cl-1080,1.0,dup
febrl3-rec-1464-dup-0,febrl3-cl-1081,1.0,dup
febrl3-rec-1464-dup-1,febrl3-cl-1081,1.0,dup
febrl3-rec-1464-org,febrl3-cl-1081,1.0,dup
febrl3-rec-1809-dup-0,febrl3-cl-1082,1.0,dup
febrl3-rec-1809-dup-1,febrl3-cl-1082,1.0,dup
febrl3-rec-1809-org,febrl3-cl-1082,1.0,dup
febrl3-rec-1864-dup-0,febrl3-cl-1083,1.0,dup
febrl3-rec-1864-org,febrl3-cl-1083,1.0,dup
febrl3-rec-859-dup-0,febrl3-cl-1084,1.0,dup
febrl3-rec-859-dup-1,febrl3-cl-1084,1.0,dup
febrl3-rec-859-dup-2,febrl3-cl-1084,1.0,dup
febrl3-rec-859-org,febrl3-cl-1084,1.0,dup
febrl3-rec-809-dup-0,febrl3-cl-1085,1.0,dup
febrl3-rec-809-dup-1,febrl3-cl-1085,1.0,dup
febrl3-rec-809-org,febrl3-cl-1085,1.0,dup
febrl3-rec-1521-dup-0,febrl3-cl-1086,1.0,dup
febrl3-rec-1521-org,febrl3-cl-1086,1.0,dup
febrl3-rec-1021-dup-0,febrl3-cl-1087,1.0,dup
febrl3-rec-1021-org,febrl3-cl-1087,1.0,dup
febrl3-rec-1099-dup-0,febrl3-cl-1088,1.0,dup
febrl3-rec-1099-org,febrl3-cl-1088,1.0,dup
febrl3-rec-1505-dup-0,febrl3-cl-1089,1.0,dup
febrl3-rec-1505-dup-1,febrl3-cl-1089,1.0,dup
febrl3-rec-1505-org,febrl3-cl-1089,1.0,dup
febrl3-rec-1899-dup-0,febrl3-cl-1090,1.0,dup
febrl3-rec-1899-dup-1,febrl3-cl-1090,1.0,dup
febrl3-rec-1899-org,febrl3-cl-1090,1.0,dup
febrl3-rec-1084-dup-0,febrl3-cl-1091,1.0,dup
febrl3-rec-1084-dup-1,febrl3-cl-1091,1.0,dup
febrl3-rec-1084-org,febrl3-cl-1091,1.0,dup
febrl3-rec-1665-dup-0,febrl3-cl-1092,1.0,dup
febrl3-rec-1665-dup-1,febrl3-cl-1092,1.0,dup
febrl3-rec-1665-dup-2,febrl3-cl-1092,1.0,dup
febrl3-rec-1665-dup-3,febrl3-cl-1092,1.0,dup
febrl3-rec-1665-dup-4,febrl3-cl-1092,1.0,dup
febrl3-rec-1665-org,febrl3-cl-1092,1.0,dup
febrl3-rec-554-dup-0,febrl3-cl-1093,1.0,dup
febrl3-rec-554-dup-1,febrl3-cl-1093,1.0,dup
febrl3-rec-554-dup-2,febrl3-cl-1093,1.0,dup
febrl3-rec-554-dup-3,febrl3-cl-1093,1.0,dup
febrl3-rec-554-dup-4,febrl3-cl-1093,1.0,dup
febrl3-rec-554-org,febrl3-cl-1093,1.0,dup
febrl3-rec-873-dup-0,febrl3-cl-1094,1.0,dup
febrl3-rec-873-dup-1,febrl3-cl-1094,1.0,dup
febrl3-rec-873-org,febrl3-cl-1094,1.0,dup
febrl3-rec-1844-dup-0,febrl3-cl-1095,1.0,dup
febrl3-rec-1844-org,febrl3-cl-1095,1.0,dup
febrl3-rec-929-dup-0,febrl3-cl-1096,1.0,dup
febrl3-rec-929-dup-1,febrl3-cl-1096,1.0,dup
febrl3-rec-929-org,febrl3-cl-1096,1.0,dup
febrl3-rec-1503-dup-0,febrl3-cl-1097,1.0,dup
febrl3-rec-1503-dup-1,febrl3-cl-1097,1.0,dup
febrl3-rec-1503-dup-2,febrl3-cl-1097,1.0,dup
febrl3-rec-1503-org,febrl3-cl-1097,1.0,dup
febrl3-rec-640-dup-0,febrl3-cl-1098,1.0,dup
febrl3-rec-640-dup-1,febrl3-cl-1098,1.0,dup
febrl3-rec-640-dup-2,febrl3-cl-1098,1.0,dup
febrl3-rec-640-dup-3,febrl3-cl-1098,1.0,dup
febrl3-rec-640-org,febrl3-cl-1098,1.0,dup
febrl3-rec-1715-dup-0,febrl3-cl-1099,1.0,dup
febrl3-rec-1715-dup-1,febrl3-cl-1099,1.0,dup
febrl3-rec-1715-dup-2,febrl3-cl-1099,1.0,dup
febrl3-rec-1715-dup-3,febrl3-cl-1099,1.0,dup
febrl3-rec-1715-org,febrl3-cl-1099,1.0,dup
febrl3-rec-251-dup-0,febrl3-cl-1100,1.0,dup
febrl3-rec-251-dup-1,febrl3-cl-1100,1.0,dup
febrl3-rec-251-org,febrl3-cl-1100,1.0,dup
febrl3-rec-119-dup-0,febrl3-cl-1101,1.0,dup
febrl3-rec-119-org,febrl3-cl-1101,1.0,dup
febrl3-rec-685-dup-0,febrl3-cl-1102,1.0,dup
febrl3-rec-685-org,febrl3-cl-1102,1.0,dup
febrl3-rec-1812-dup-0,febrl3-cl-1103,1.0,dup
febrl3-rec-1812-org,febrl3-cl-1103,1.0,dup
febrl3-rec-178-dup-0,febrl3-cl-1104,1.0,dup
febrl3-rec-178-dup-1,febrl3-cl-1104,0.9999963641166687,dup
febrl3-rec-178-dup-2,febrl3-cl-1104,1.0,dup
febrl3-rec-178-dup-3,febrl3-cl-1104,0.9999963641166687,dup
febrl3-rec-178-org,febrl3-cl-1104,1.0,dup
febrl3-rec-1262-dup-0,febrl3-cl-1105,1.0,dup
febrl3-rec-1262-org,febrl3-cl-1105,1.0,dup
febrl3-rec-1472-dup-0,febrl3-cl-1106,1.0,dup
febrl3-rec-1472-org,febrl3-cl-1106,1.0,dup
febrl3-rec-47-dup-0,febrl3-cl-1107,1.0,dup
febrl3-rec-47-dup-1,febrl3-cl-1107,1.0,dup
febrl3-rec-47-dup-2,febrl3-cl-1107,1.0,dup
febrl3-rec-47-dup-3,febrl3-cl-1107,1.0,dup
febrl3-rec-47-org,febrl3-cl-1107,1.0,dup
febrl3-rec-14-dup-1,febrl3-cl-1108,1.0,dup
febrl3-rec-14-dup-2,febrl3-cl-1108,1.0,dup
febrl3-rec-14-dup-3,febrl3-cl-1108,1.0,dup
febrl3-rec-14-org,febrl3-cl-1108,1.0,dup
febrl3-rec-419-dup-0,febrl3-cl-1109,1.0,dup
febrl3-rec-419-dup-1,febrl3-cl-1109,1.0,dup
febrl3-rec-419-org,febrl3-cl-1109,1.0,dup
febrl3-rec-656-dup-0,febrl3-cl-1110,1.0,dup
febrl3-rec-656-dup-1,febrl3-cl-1110,1.0,dup
febrl3-rec-656-dup-2,febrl3-cl-1110,1.0,dup
febrl3-rec-656-dup-3,febrl3-cl-1110,1.0,dup
febrl3-rec-656-dup-4,febrl3-cl-1110,1.0,dup
febrl3-rec-656-org,febrl3-cl-1110,1.0,dup
febrl3-rec-1479-dup-0,febrl3-cl-1111,1.0,dup
febrl3-rec-1479-dup-1,febrl3-cl-1111,1.0,dup
febrl3-rec-1479-org,febrl3-cl-1111,1.0,dup
febrl3-rec-3-dup-0,febrl3-cl-1112,1.0,dup
febrl3-rec-3-dup-1,febrl3-cl-1112,1.0,dup
febrl3-rec-3-org,febrl3-cl-1112,1.0,dup
febrl3-rec-1686-dup-0,febrl3-cl-1113,0.9999999578531515,dup
febrl3-rec-1686-dup-1,febrl3-cl-1113,0.9999999578531515,dup
febrl3-rec-1686-org,febrl3-cl-1113,1.0,dup
febrl3-rec-55-dup-0,febrl3-cl-1114,1.0,dup
febrl3-rec-55-dup-1,febrl3-cl-1114,1.0,dup
febrl3-rec-55-dup-2,febrl3-cl-1114,1.0,dup
febrl3-rec-55-dup-3,febrl3-cl-1114,1.0,dup
febrl3-rec-55-org,febrl3-cl-1114,1.0,dup
febrl3-rec-1865-dup-0,febrl3-cl-1115,1.0,dup
febrl3-rec-1865-dup-1,febrl3-cl-1115,1.0,dup
febrl3-rec-1865-org,febrl3-cl-1115,1.0,dup
febrl3-rec-932-dup-0,febrl3-cl-1116,1.0,dup
febrl3-rec-932-org,febrl3-cl-1116,1.0,dup
febrl3-rec-1709-dup-0,febrl3-cl-1117,1.0,dup
febrl3-rec-1709-org,febrl3-cl-1117,1.0,dup
febrl3-rec-545-dup-0,febrl3-cl-1118,1.0,dup
febrl3-rec-545-dup-1,febrl3-cl-1118,1.0,dup
febrl3-rec-545-org,febrl3-cl-1118,1.0,dup
febrl3-rec-1033-dup-0,febrl3-cl-1119,1.0,dup
febrl3-rec-1033-org,febrl3-cl-1119,1.0,dup
febrl3-rec-855-dup-0,febrl3-cl-1120,1.0,dup
febrl3-rec-855-dup-1,febrl3-cl-1120,1.0,dup
febrl3-rec-855-dup-2,febrl3-cl-1120,1.0,dup
febrl3-rec-855-dup-3,febrl3-cl-1120,1.0,dup
febrl3-rec-855-org,febrl3-cl-1120,1.0,dup
febrl3-rec-1243-dup-0,febrl3-cl-1121,1.0,dup
febrl3-rec-1243-dup-1,febrl3-cl-1121,1.0,dup
febrl3-rec-1243-dup-2,febrl3-cl-1121,1.0,dup
febrl3-rec-1243-dup-3,febrl3-cl-1121,1.0,dup
febrl3-rec-1243-org,febrl3-cl-1121,1.0,dup
febrl3-rec-1779-dup-0,febrl3-cl-1122,1.0,dup
febrl3-rec-1779-dup-1,febrl3-cl-1122,1.0,dup
febrl3-rec-1779-dup-2,febrl3-cl-1122,1.0,dup
febrl3-rec-1779-dup-3,febrl3-cl-1122,1.0,dup
febrl3-rec-1779-dup-4,febrl3-cl-1122,1.0,dup
febrl3-rec-1779-org,febrl3-cl-1122,1.0,dup
febrl3-rec-1840-dup-0,febrl3-cl-1123,1.0,dup
febrl3-rec-1840-org,febrl3-cl-1123,1.0,dup
febrl3-rec-239-dup-0,febrl3-cl-1124,1.0,dup
febrl3-rec-239-dup-1,febrl3-cl-1124,1.0,dup
febrl3-rec-239-org,febrl3-cl-1124,1.0,dup
febrl3-rec-1860-dup-0,febrl3-cl-1125,1.0,dup
febrl3-rec-1860-dup-1,febrl3-cl-1125,1.0,dup
febrl3-rec-1860-dup-2,febrl3-cl-1125,1.0,dup
febrl3-rec-1860-dup-3,febrl3-cl-1125,1.0,dup
febrl3-rec-1860-org,febrl3-cl-1125,1.0,dup
febrl3-rec-74-dup-0,febrl3-cl-1126,1.0,dup
febrl3-rec-74-dup-1,febrl3-cl-1126,1.0,dup
febrl3-rec-74-org,febrl3-cl-1126,1.0,dup
febrl3-rec-1711-dup-0,febrl3-cl-1127,1.0,dup
febrl3-rec-1711-org,febrl3-cl-1127,1.0,dup
febrl3-rec-458-dup-0,febrl3-cl-1128,1.0,dup
febrl3-rec-458-dup-1,febrl3-cl-1128,1.0,dup
febrl3-rec-458-dup-2,febrl3-cl-1128,1.0,dup
febrl3-rec-458-dup-3,febrl3-cl-1128,1.0,dup
febrl3-rec-458-dup-4,febrl3-cl-1128,1.0,dup
febrl3-rec-458-org,febrl3-cl-1128,1.0,dup
febrl3-rec-819-dup-0,febrl3-cl-1129,1.0,dup
febrl3-rec-819-dup-1,febrl3-cl-1129,1.0,dup
febrl3-rec-819-org,febrl3-cl-1129,1.0,dup
febrl3-rec-1462-dup-0,febrl3-cl-1130,1.0,dup
febrl3-rec-1462-org,febrl3-cl-1130,1.0,dup
febrl3-rec-1817-dup-0,febrl3-cl-1131,1.0,dup
febrl3-rec-1817-org,febrl3-cl-1131,1.0,dup
febrl3-rec-1744-dup-0,febrl3-cl-1132,1.0,dup
febrl3-rec-1744-org,febrl3-cl-1132,1.0,dup
febrl3-rec-616-dup-0,febrl3-cl-1133,1.0,dup
febrl3-rec-616-org,febrl3-cl-1133,1.0,dup
febrl3-rec-13-dup-0,febrl3-cl-1134,1.0,dup
febrl3-rec-13-org,febrl3-cl-1134,1.0,dup
febrl3-rec-1786-dup-0,febrl3-cl-1135,1.0,dup
febrl3-rec-1786-org,febrl3-cl-1135,1.0,dup
febrl3-rec-1527-dup-0,febrl3-cl-1136,1.0,dup
febrl3-rec-1527-dup-1,febrl3-cl-1136,1.0,dup
febrl3-rec-1527-dup-2,febrl3-cl-1136,1.0,dup
febrl3-rec-1527-org,febrl3-cl-1136,1.0,dup
febrl3-rec-1602-dup-0,febrl3-cl-1137,1.0,dup
febrl3-rec-1602-dup-1,febrl3-cl-1137,1.0,dup
febrl3-rec-1602-org,febrl3-cl-1137,1.0,dup
febrl3-rec-1515-dup-0,febrl3-cl-1138,1.0,dup
febrl3-rec-1515-dup-1,febrl3-cl-1138,1.0,dup
febrl3-rec-1515-org,febrl3-cl-1138,1.0,dup
febrl3-rec-1313-dup-0,febrl3-cl-1139,1.0,dup
febrl3-rec-1313-org,febrl3-cl-1139,1.0,dup
febrl3-rec-1938-dup-0,febrl3-cl-1140,1.0,dup
febrl3-rec-1938-dup-1,febrl3-cl-1140,1.0,dup
febrl3-rec-1938-dup-2,febrl3-cl-1140,1.0,dup
febrl3-rec-1938-org,febrl3-cl-1140,1.0,dup
febrl3-rec-1509-dup-0,febrl3-cl-1141,1.0,dup
febrl3-rec-1509-org,febrl3-cl-1141,1.0,dup
febrl3-rec-1000-dup-0,febrl3-cl-1142,1.0,dup
febrl3-rec-1000-dup-1,febrl3-cl-1142,1.0,dup
febrl3-rec-1000-org,febrl3-cl-1142,1.0,dup
febrl3-rec-1293-dup-0,febrl3-cl-1143,1.0,dup
febrl3-rec-1293-dup-1,febrl3-cl-1143,1.0,dup
febrl3-rec-1293-org,febrl3-cl-1143,1.0,dup
febrl3-rec-951-dup-0,febrl3-cl-1144,1.0,dup
febrl3-rec-951-org,febrl3-cl-1144,1.0,dup
febrl3-rec-81-dup-0,febrl3-cl-1145,1.0,dup
febrl3-rec-81-org,febrl3-cl-1145,1.0,dup
febrl3-rec-1678-dup-0,febrl3-cl-1146,1.0,dup
febrl3-rec-1678-org,febrl3-cl-1146,1.0,dup
febrl3-rec-128-dup-0,febrl3-cl-1147,1.0,dup
febrl3-rec-128-org,febrl3-cl-1147,1.0,dup
febrl3-rec-411-dup-0,febrl3-cl-1148,1.0,dup
febrl3-rec-411-org,febrl3-cl-1148,1.0,dup
febrl3-rec-1305-dup-0,febrl3-cl-1149,1.0,dup
febrl3-rec-1305-dup-1,febrl3-cl-1149,1.0,dup
febrl3-rec-1305-org,febrl3-cl-1149,1.0,dup
febrl3-rec-521-dup-0,febrl3-cl-1150,1.0,dup
febrl3-rec-521-org,febrl3-cl-1150,1.0,dup
febrl3-rec-823-dup-0,febrl3-cl-1151,1.0,dup
febrl3-rec-823-org,febrl3-cl-1151,1.0,dup
febrl3-rec-150-dup-0,febrl3-cl-1152,1.0,dup
febrl3-rec-150-org,febrl3-cl-1152,1.0,dup
febrl3-rec-1370-dup-0,febrl3-cl-1153,1.0,dup
febrl3-rec-1370-org,febrl3-cl-1153,1.0,dup
febrl3-rec-673-dup-0,febrl3-cl-1154,1.0,dup
febrl3-rec-673-dup-1,febrl3-cl-1154,1.0,dup
febrl3-rec-673-org,febrl3-cl-1154,1.0,dup
febrl3-rec-1781-dup-0,febrl3-cl-1155,1.0,dup
febrl3-rec-1781-org,febrl3-cl-1155,1.0,dup
febrl3-rec-800-dup-0,febrl3-cl-1156,1.0,dup
febrl3-rec-800-org,febrl3-cl-1156,1.0,dup
febrl3-rec-1303-dup-0,febrl3-cl-1157,1.0,dup
febrl3-rec-1303-org,febrl3-cl-1157,1.0,dup
febrl3-rec-135-dup-0,febrl3-cl-1158,1.0,dup
febrl3-rec-135-dup-1,febrl3-cl-1158,1.0,dup
febrl3-rec-135-org,febrl3-cl-1158,1.0,dup
febrl3-rec-1417-dup-0,febrl3-cl-1159,1.0,dup
febrl3-rec-1417-dup-1,febrl3-cl-1159,1.0,dup
febrl3-rec-1417-dup-2,febrl3-cl-1159,1.0,dup
febrl3-rec-1417-dup-3,febrl3-cl-1159,1.0,dup
febrl3-rec-1417-dup-4,febrl3-cl-1159,1.0,dup
febrl3-rec-1417-org,febrl3-cl-1159,1.0,dup
febrl3-rec-1250-dup-0,febrl3-cl-1160,1.0,dup
febrl3-rec-1250-dup-1,febrl3-cl-1160,1.0,dup
febrl3-rec-1250-org,febrl3-cl-1160,1.0,dup
febrl3-rec-1753-dup-0,febrl3-cl-1161,1.0,dup
febrl3-rec-1753-dup-1,febrl3-cl-1161,1.0,dup
febrl3-rec-1753-dup-2,febrl3-cl-1161,1.0,dup
febrl3-rec-1753-org,febrl3-cl-1161,1.0,dup
febrl3-rec-69-dup-0,febrl3-cl-1162,1.0,dup
febrl3-rec-69-org,febrl3-cl-1162,1.0,dup
febrl3-rec-1656-dup-0,febrl3-cl-1163,1.0,dup
febrl3-rec-1656-org,febrl3-cl-1163,1.0,dup
febrl3-rec-1846-dup-0,febrl3-cl-1164,1.0,dup
febrl3-rec-1846-org,febrl3-cl-1164,1.0,dup
febrl3-rec-25-dup-0,febrl3-cl-1165,1.0,dup
febrl3-rec-25-dup-1,febrl3-cl-1165,1.0,dup
febrl3-rec-25-dup-2,febrl3-cl-1165,1.0,dup
febrl3-rec-25-org,febrl3-cl-1165,1.0,dup
febrl3-rec-1422-dup-0,febrl3-cl-1166,1.0,dup
febrl3-rec-1422-org,febrl3-cl-1166,1.0,dup
febrl3-rec-995-dup-0,febrl3-cl-1167,1.0,dup
febrl3-rec-995-org,febrl3-cl-1167,1.0,dup
febrl3-rec-1796-dup-0,febrl3-cl-1168,1.0,dup
febrl3-rec-1796-org,febrl3-cl-1168,1.0,dup
febrl3-rec-1541-dup-0,febrl3-cl-1169,1.0,dup
febrl3-rec-1541-org,febrl3-cl-1169,1.0,dup
febrl3-rec-887-dup-0,febrl3-cl-1170,1.0,dup
febrl3-rec-887-org,febrl3-cl-1170,1.0,dup
febrl3-rec-1952-org,febrl3-cl-1171,,solo
febrl3-rec-309-org,febrl3-cl-1172,,solo
febrl3-rec-1872-org,febrl3-cl-1173,,solo
febrl3-rec-1019-org,febrl3-cl-1174,,solo
febrl3-rec-704-org,febrl3-cl-1175,,solo
febrl3-rec-389-org,febrl3-cl-1176,,solo
febrl3-rec-1512-dup-2,febrl3-cl-1177,,solo
febrl3-rec-1732-org,febrl3-cl-1178,,solo
febrl3-rec-1964-org,febrl3-cl-1179,,solo
febrl3-rec-1373-org,febrl3-cl-1180,,solo
febrl3-rec-1682-org,febrl3-cl-1181,,solo
febrl3-rec-1898-org,febrl3-cl-1182,,solo
febrl3-rec-969-org,febrl3-cl-1183,,solo
febrl3-rec-1352-org,febrl3-cl-1184,,solo
febrl3-rec-1049-org,febrl3-cl-1185,,solo
febrl3-rec-506-org,febrl3-cl-1186,,solo
febrl3-rec-1863-org,febrl3-cl-1187,,solo
febrl3-rec-1045-org,febrl3-cl-1188,,solo
febrl3-rec-1888-org,febrl3-cl-1189,,solo
febrl3-rec-563-org,febrl3-cl-1190,,solo
febrl3-rec-915-org,febrl3-cl-1191,,solo
febrl3-rec-362-dup-2,febrl3-cl-1192,,solo
febrl3-rec-130-org,febrl3-cl-1193,,solo
febrl3-rec-338-org,febrl3-cl-1194,,solo
febrl3-rec-465-org,febrl3-cl-1195,,solo
febrl3-rec-1669-dup-2,febrl3-cl-1196,,solo
febrl3-rec-244-dup-0,febrl3-cl-1197,,solo
febrl3-rec-536-org,febrl3-cl-1198,,solo
febrl3-rec-280-org,febrl3-cl-1199,,solo
febrl3-rec-244-org,febrl3-cl-1200,,solo
febrl3-rec-1101-org,febrl3-cl-1201,,solo
febrl3-rec-768-org,febrl3-cl-1202,,solo
febrl3-rec-1977-org,febrl3-cl-1203,,solo
febrl3-rec-340-org,febrl3-cl-1204,,solo
febrl3-rec-888-org,febrl3-cl-1205,,solo
febrl3-rec-762-org,febrl3-cl-1206,,solo
febrl3-rec-123-org,febrl3-cl-1207,,solo
febrl3-rec-1994-org,febrl3-cl-1208,,solo
febrl3-rec-1016-org,febrl3-cl-1209,,solo
febrl3-rec-1933-org,febrl3-cl-1210,,solo
febrl3-rec-467-org,febrl3-cl-1211,,solo
febrl3-rec-1535-org,febrl3-cl-1212,,solo
febrl3-rec-1874-org,febrl3-cl-1213,,solo
febrl3-rec-654-org,febrl3-cl-1214,,solo
febrl3-rec-409-org,febrl3-cl-1215,,solo
febrl3-rec-514-org,febrl3-cl-1216,,solo
febrl3-rec-170-org,febrl3-cl-1217,,solo
febrl3-rec-1257-org,febrl3-cl-1218,,solo
febrl3-rec-715-org,febrl3-cl-1219,,solo
febrl3-rec-448-org,febrl3-cl-1220,,solo
febrl3-rec-1125-org,febrl3-cl-1221,,solo
febrl3-rec-1396-org,febrl3-cl-1222,,solo
febrl3-rec-179-org,febrl3-cl-1223,,solo
febrl3-rec-457-org,febrl3-cl-1224,,solo
febrl3-rec-750-org,febrl3-cl-1225,,solo
febrl3-rec-1828-org,febrl3-cl-1226,,solo
febrl3-rec-1702-org,febrl3-cl-1227,,solo
febrl3-rec-339-org,febrl3-cl-1228,,solo
febrl3-rec-345-org,febrl3-cl-1229,,solo
febrl3-rec-1471-org,febrl3-cl-1230,,solo
febrl3-rec-1734-org,febrl3-cl-1231,,solo
febrl3-rec-1390-org,febrl3-cl-1232,,solo
febrl3-rec-1046-org,febrl3-cl-1233,,solo
febrl3-rec-168-org,febrl3-cl-1234,,solo
febrl3-rec-319-org,febrl3-cl-1235,,solo
febrl3-rec-1350-org,febrl3-cl-1236,,solo
febrl3-rec-1027-org,febrl3-cl-1237,,solo
febrl3-rec-706-org,febrl3-cl-1238,,solo
febrl3-rec-1299-org,febrl3-cl-1239,,solo
febrl3-rec-603-org,febrl3-cl-1240,,solo
febrl3-rec-1659-org,febrl3-cl-1241,,solo
febrl3-rec-717-org,febrl3-cl-1242,,solo
febrl3-rec-136-org,febrl3-cl-1243,,solo
febrl3-rec-446-org,febrl3-cl-1244,,solo
febrl3-rec-45-org,febrl3-cl-1245,,solo
febrl3-rec-63-org,febrl3-cl-1246,,solo
febrl3-rec-871-org,febrl3-cl-1247,,solo
febrl3-rec-1169-org,febrl3-cl-1248,,solo
febrl3-rec-1641-org,febrl3-cl-1249,,solo
febrl3-rec-183-org,febrl3-cl-1250,,solo
febrl3-rec-535-org,febrl3-cl-1251,,solo
febrl3-rec-687-org,febrl3-cl-1252,,solo
febrl3-rec-602-org,febrl3-cl-1253,,solo
febrl3-rec-30-org,febrl3-cl-1254,,solo
febrl3-rec-610-org,febrl3-cl-1255,,solo
febrl3-rec-1297-org,febrl3-cl-1256,,solo
febrl3-rec-1447-org,febrl3-cl-1257,,solo
febrl3-rec-366-org,febrl3-cl-1258,,solo
febrl3-rec-1875-org,febrl3-cl-1259,,solo
febrl3-rec-1887-org,febrl3-cl-1260,,solo
febrl3-rec-423-org,febrl3-cl-1261,,solo
febrl3-rec-1909-org,febrl3-cl-1262,,solo
febrl3-rec-589-org,febrl3-cl-1263,,solo
febrl3-rec-307-org,febrl3-cl-1264,,solo
