"block_id","record_id"
"15041","febrl3-rec-1791-dup-3"
"15042","febrl3-rec-1791-dup-1"
"15042","febrl3-rec-1791-dup-2"
"15043","febrl3-rec-1791-dup-1"
"15043","febrl3-rec-1807-org"
"15044","febrl3-rec-1791-dup-1"
"15044","febrl3-rec-1791-dup-4"
"15045","febrl3-rec-1690-dup-0"
"15045","febrl3-rec-1690-dup-2"
"15046","febrl3-rec-1690-dup-0"
"15046","febrl3-rec-380-dup-4"
"15047","febrl3-rec-1690-dup-0"
"15047","febrl3-rec-1690-dup-1"
"15048","febrl3-rec-1690-dup-0"
"15048","febrl3-rec-380-dup-0"
"15049","febrl3-rec-1690-dup-0"
"15049","febrl3-rec-380-org"
"15050","febrl3-rec-1690-dup-0"
"15050","febrl3-rec-173-org"
"15051","febrl3-rec-1690-dup-0"
"15051","febrl3-rec-1690-org"
"15052","febrl3-rec-1690-dup-0"
"15052","febrl3-rec-380-dup-3"
"15053","febrl3-rec-1690-dup-0"
"15053","febrl3-rec-380-dup-2"
"15054","febrl3-rec-1690-dup-0"
"15054","febrl3-rec-380-dup-1"
"15055","febrl3-rec-1800-org"
"15055","febrl3-rec-721-dup-3"
"15056","febrl3-rec-1800-org"
"15056","febrl3-rec-721-dup-1"
"15057","febrl3-rec-1800-org"
"15057","febrl3-rec-721-dup-2"
"15058","febrl3-rec-1800-org"
"15058","febrl3-rec-721-org"
"15059","febrl3-rec-1902-org"
"15059","febrl3-rec-193-org"
"15060","febrl3-rec-1902-org"
"15060","febrl3-rec-892-org"
"15061","febrl3-rec-1902-org"
"15061","febrl3-rec-556-org"
"15062","febrl3-rec-1902-org"
"15062","febrl3-rec-892-dup-0"
"15063","febrl3-rec-1272-dup-0"
"15063","febrl3-rec-1272-dup-1"
"15064","febrl3-rec-1272-dup-0"
"15064","febrl3-rec-1272-org"
"15065","febrl3-rec-1272-dup-0"
"15065","febrl3-rec-1698-org"
"15066","febrl3-rec-1207-dup-1"
"15066","febrl3-rec-1207-org"
"15067","febrl3-rec-1207-dup-1"
"15067","febrl3-rec-1207-dup-2"
"15068","febrl3-rec-1207-dup-1"
"15068","febrl3-rec-1207-dup-3"
"15069","febrl3-rec-100-dup-0"
"15069","febrl3-rec-100-dup-1"
"15070","febrl3-rec-100-dup-0"
"15070","febrl3-rec-100-dup-3"
"15071","febrl3-rec-100-dup-0"
"15071","febrl3-rec-1739-org"
"15072","febrl3-rec-100-dup-0"
"15072","febrl3-rec-100-org"
"15073","febrl3-rec-100-dup-0"
"15073","febrl3-rec-100-dup-2"
"15074","febrl3-rec-540-dup-4"
"15074","febrl3-rec-607-dup-1"
"15075","febrl3-rec-540-dup-4"
"15075","febrl3-rec-607-dup-0"
"15076","febrl3-rec-540-dup-4"
"15076","febrl3-rec-607-org"
"15077","febrl3-rec-540-dup-4"
"15077","febrl3-rec-540-org"
"15078","febrl3-rec-540-dup-4"
"15078","febrl3-rec-607-dup-2"
"15079","febrl3-rec-1235-org"
"15079","febrl3-rec-1258-dup-0"
"15080","febrl3-rec-1235-org"
"15080","febrl3-rec-532-dup-1"
"15081","febrl3-rec-1235-org"
"15081","febrl3-rec-1258-org"
"15082","febrl3-rec-401-org"
"15082","febrl3-rec-434-org"
"15083","febrl3-rec-401-org"
"15083","febrl3-rec-654-org"
"15084","febrl3-rec-1305-dup-1"
"15084","febrl3-rec-1305-org"
"15085","febrl3-rec-1305-dup-1"
"15085","febrl3-rec-521-dup-0"
"15086","febrl3-rec-1305-dup-1"
"15086","febrl3-rec-521-org"
"15087","febrl3-rec-538-dup-1"
"15087","febrl3-rec-538-org"
"15088","febrl3-rec-1625-dup-2"
"15088","febrl3-rec-52-org"
"15089","febrl3-rec-1625-dup-2"
"15089","febrl3-rec-279-dup-0"
"15090","febrl3-rec-1625-dup-2"
"15090","febrl3-rec-279-dup-2"
"15091","febrl3-rec-1625-dup-2"
"15091","febrl3-rec-279-org"
"15092","febrl3-rec-1625-dup-2"
"15092","febrl3-rec-279-dup-4"
"15093","febrl3-rec-1625-dup-2"
"15093","febrl3-rec-279-dup-1"
"15094","febrl3-rec-1625-dup-2"
"15094","febrl3-rec-1738-org"
"15095","febrl3-rec-1625-dup-2"
"15095","febrl3-rec-279-dup-3"
"15096","febrl3-rec-1625-dup-2"
"15096","febrl3-rec-1625-org"
"15097","febrl3-rec-489-dup-4"
"15097","febrl3-rec-489-org"
"15098","febrl3-rec-1110-org"
"15098","febrl3-rec-941-dup-1"
"15099","febrl3-rec-1110-org"
"15099","febrl3-rec-1286-dup-2"
"15100","febrl3-rec-1110-org"
"15100","febrl3-rec-941-dup-2"
"15101","febrl3-rec-1110-org"
"15101","febrl3-rec-1286-dup-1"
"15102","febrl3-rec-1110-org"
"15102","febrl3-rec-941-dup-0"
"15103","febrl3-rec-1110-org"
"15103","febrl3-rec-373-dup-2"
"15104","febrl3-rec-1110-org"
"15104","febrl3-rec-941-dup-3"
"15105","febrl3-rec-1110-org"
"15105","febrl3-rec-941-dup-4"
"15106","febrl3-rec-1110-org"
"15106","febrl3-rec-941-org"
"15107","febrl3-rec-1110-org"
"15107","febrl3-rec-1286-org"
"15108","febrl3-rec-1110-org"
"15108","febrl3-rec-1286-dup-0"
"15109","febrl3-rec-348-dup-4"
"15109","febrl3-rec-348-org"
"15110","febrl3-rec-1534-dup-2"
"15110","febrl3-rec-1534-dup-4"
"15111","febrl3-rec-1534-dup-2"
"15111","febrl3-rec-779-dup-2"
"15112","febrl3-rec-1534-dup-2"
"15112","febrl3-rec-659-dup-1"
"15113","febrl3-rec-1534-dup-2"
"15113","febrl3-rec-508-dup-1"
"15114","febrl3-rec-1534-dup-2"
"15114","febrl3-rec-779-dup-3"
"15115","febrl3-rec-1534-dup-2"
"15115","febrl3-rec-659-org"
"15116","febrl3-rec-1534-dup-2"
"15116","febrl3-rec-779-dup-0"
"15117","febrl3-rec-1534-dup-2"
"15117","febrl3-rec-1534-org"
"15118","febrl3-rec-1534-dup-2"
"15118","febrl3-rec-508-org"
"15119","febrl3-rec-1534-dup-2"
"15119","febrl3-rec-1534-dup-3"
"15120","febrl3-rec-1534-dup-2"
"15120","febrl3-rec-508-dup-0"
"15121","febrl3-rec-1534-dup-2"
"15121","febrl3-rec-779-dup-1"
"15122","febrl3-rec-1534-dup-2"
"15122","febrl3-rec-508-dup-4"
"15123","febrl3-rec-1534-dup-2"
"15123","febrl3-rec-779-org"
"15124","febrl3-rec-1534-dup-2"
"15124","febrl3-rec-508-dup-3"
"15125","febrl3-rec-1534-dup-2"
"15125","febrl3-rec-508-dup-2"
"15126","febrl3-rec-1534-dup-2"
"15126","febrl3-rec-659-dup-0"
"15127","febrl3-rec-933-dup-2"
"15127","febrl3-rec-933-org"
"15128","febrl3-rec-1181-org"
"15128","febrl3-rec-801-dup-0"
"15129","febrl3-rec-1181-org"
"15129","febrl3-rec-801-org"
"15130","febrl3-rec-1181-org"
"15130","febrl3-rec-801-dup-2"
"15131","febrl3-rec-1181-org"
"15131","febrl3-rec-1842-dup-0"
"15132","febrl3-rec-1181-org"
"15132","febrl3-rec-1842-dup-1"
"15133","febrl3-rec-1181-org"
"15133","febrl3-rec-858-org"
"15134","febrl3-rec-1181-org"
"15134","febrl3-rec-383-org"
"15135","febrl3-rec-1181-org"
"15135","febrl3-rec-1842-dup-3"
"15136","febrl3-rec-1181-org"
"15136","febrl3-rec-1636-dup-0"
"15137","febrl3-rec-1181-org"
"15137","febrl3-rec-1842-dup-2"
"15138","febrl3-rec-1181-org"
"15138","febrl3-rec-1933-org"
"15139","febrl3-rec-1181-org"
"15139","febrl3-rec-1842-dup-4"
"15140","febrl3-rec-1181-org"
"15140","febrl3-rec-801-dup-1"
"15141","febrl3-rec-1181-org"
"15141","febrl3-rec-1842-org"
"15142","febrl3-rec-1181-org"
"15142","febrl3-rec-801-dup-3"
"15143","febrl3-rec-1181-org"
"15143","febrl3-rec-1636-org"
"15144","febrl3-rec-321-dup-4"
"15144","febrl3-rec-409-org"
"15145","febrl3-rec-321-dup-4"
"15145","febrl3-rec-321-org"
"15146","febrl3-rec-1437-dup-1"
"15146","febrl3-rec-623-org"
"15147","febrl3-rec-1437-dup-1"
"15147","febrl3-rec-1714-org"
"15148","febrl3-rec-1437-dup-1"
"15148","febrl3-rec-1953-dup-4"
"15149","febrl3-rec-1437-dup-1"
"15149","febrl3-rec-1437-org"
"15150","febrl3-rec-1437-dup-1"
"15150","febrl3-rec-623-dup-2"
"15151","febrl3-rec-1437-dup-1"
"15151","febrl3-rec-1961-dup-0"
"15152","febrl3-rec-1437-dup-1"
"15152","febrl3-rec-1961-org"
"15153","febrl3-rec-1437-dup-1"
"15153","febrl3-rec-623-dup-3"
"15154","febrl3-rec-1437-dup-1"
"15154","febrl3-rec-623-dup-1"
"15155","febrl3-rec-1437-dup-1"
"15155","febrl3-rec-623-dup-0"
"15156","febrl3-rec-1839-org"
"15156","febrl3-rec-799-org"
"15157","febrl3-rec-1839-org"
"15157","febrl3-rec-799-dup-2"
"15158","febrl3-rec-1839-org"
"15158","febrl3-rec-77-dup-3"
"15159","febrl3-rec-1839-org"
"15159","febrl3-rec-77-dup-0"
"15160","febrl3-rec-1839-org"
"15160","febrl3-rec-799-dup-3"
"15161","febrl3-rec-1839-org"
"15161","febrl3-rec-77-org"
"15162","febrl3-rec-1839-org"
"15162","febrl3-rec-77-dup-4"
"15163","febrl3-rec-1839-org"
"15163","febrl3-rec-513-org"
"15164","febrl3-rec-1839-org"
"15164","febrl3-rec-799-dup-1"
"15165","febrl3-rec-1839-org"
"15165","febrl3-rec-77-dup-2"
"15166","febrl3-rec-635-dup-0"
"15166","febrl3-rec-635-dup-1"
"15167","febrl3-rec-635-dup-0"
"15167","febrl3-rec-635-dup-2"
"15168","febrl3-rec-635-dup-0"
"15168","febrl3-rec-635-org"
"15169","febrl3-rec-1230-org"
"15169","febrl3-rec-775-org"
"15170","febrl3-rec-1230-org"
"15170","febrl3-rec-82-dup-0"
"15171","febrl3-rec-1230-org"
"15171","febrl3-rec-775-dup-1"
"15172","febrl3-rec-1230-org"
"15172","febrl3-rec-82-dup-1"
"15173","febrl3-rec-1230-org"
"15173","febrl3-rec-775-dup-0"
"15174","febrl3-rec-1230-org"
"15174","febrl3-rec-204-org"
"15175","febrl3-rec-1230-org"
"15175","febrl3-rec-587-org"
"15176","febrl3-rec-1230-org"
"15176","febrl3-rec-82-org"
"15177","febrl3-rec-1990-dup-3"
"15177","febrl3-rec-439-dup-1"
"15178","febrl3-rec-1990-dup-3"
"15178","febrl3-rec-439-dup-2"
"15179","febrl3-rec-1990-dup-3"
"15179","febrl3-rec-439-dup-0"
"15180","febrl3-rec-1990-dup-3"
"15180","febrl3-rec-439-org"
"15181","febrl3-rec-1990-dup-3"
"15181","febrl3-rec-1990-org"
"15182","febrl3-rec-1990-dup-3"
"15182","febrl3-rec-1990-dup-4"
"15183","febrl3-rec-1722-dup-0"
"15183","febrl3-rec-1722-org"
"15184","febrl3-rec-1329-dup-1"
"15184","febrl3-rec-1940-org"
"15185","febrl3-rec-1329-dup-1"
"15185","febrl3-rec-1940-dup-3"
"15186","febrl3-rec-1329-dup-1"
"15186","febrl3-rec-1940-dup-0"
"15187","febrl3-rec-1329-dup-1"
"15187","febrl3-rec-1329-dup-2"
"15188","febrl3-rec-1329-dup-1"
"15188","febrl3-rec-1329-dup-3"
"15189","febrl3-rec-1329-dup-1"
"15189","febrl3-rec-1329-org"
"15190","febrl3-rec-1329-dup-1"
"15190","febrl3-rec-1940-dup-1"
"15191","febrl3-rec-1329-dup-1"
"15191","febrl3-rec-1940-dup-2"
"15192","febrl3-rec-1329-dup-1"
"15192","febrl3-rec-1329-dup-4"
"15193","febrl3-rec-1918-dup-3"
"15193","febrl3-rec-909-org"
"15194","febrl3-rec-1918-dup-3"
"15194","febrl3-rec-1918-dup-4"
"15195","febrl3-rec-1918-dup-3"
"15195","febrl3-rec-1918-org"
"15196","febrl3-rec-672-dup-0"
"15196","febrl3-rec-672-org"
"15197","febrl3-rec-1834-dup-1"
"15197","febrl3-rec-300-org"
"15198","febrl3-rec-1834-dup-1"
"15198","febrl3-rec-300-dup-0"
"15199","febrl3-rec-1834-dup-1"
"15199","febrl3-rec-1834-dup-2"
"15200","febrl3-rec-1834-dup-1"
"15200","febrl3-rec-1834-org"
"15201","febrl3-rec-1834-dup-1"
"15201","febrl3-rec-487-org"
"15202","febrl3-rec-1381-dup-1"
"15202","febrl3-rec-1728-dup-0"
"15203","febrl3-rec-1381-dup-1"
"15203","febrl3-rec-1728-org"
"15204","febrl3-rec-1381-dup-1"
"15204","febrl3-rec-1728-dup-1"
"15205","febrl3-rec-1381-dup-1"
"15205","febrl3-rec-1381-org"
"15206","febrl3-rec-1055-org"
"15206","febrl3-rec-1407-org"
"15207","febrl3-rec-1055-org"
"15207","febrl3-rec-1407-dup-0"
"15208","febrl3-rec-278-dup-4"
"15208","febrl3-rec-278-org"
"15209","febrl3-rec-278-dup-4"
"15209","febrl3-rec-471-org"
"15210","febrl3-rec-278-dup-4"
"15210","febrl3-rec-613-dup-0"
"15211","febrl3-rec-278-dup-4"
"15211","febrl3-rec-613-org"
"15212","febrl3-rec-1960-dup-1"
"15212","febrl3-rec-595-dup-1"
"15213","febrl3-rec-1960-dup-1"
"15213","febrl3-rec-849-org"
"15214","febrl3-rec-1960-dup-1"
"15214","febrl3-rec-1960-org"
"15215","febrl3-rec-1960-dup-1"
"15215","febrl3-rec-595-dup-3"
"15216","febrl3-rec-1960-dup-1"
"15216","febrl3-rec-766-org"
"15217","febrl3-rec-1960-dup-1"
"15217","febrl3-rec-1960-dup-3"
"15218","febrl3-rec-1960-dup-1"
"15218","febrl3-rec-595-dup-2"
"15219","febrl3-rec-1960-dup-1"
"15219","febrl3-rec-1960-dup-2"
"15220","febrl3-rec-1960-dup-1"
"15220","febrl3-rec-595-dup-4"
"15221","febrl3-rec-1960-dup-1"
"15221","febrl3-rec-595-org"
"15222","febrl3-rec-1960-dup-1"
"15222","febrl3-rec-766-dup-0"
"15223","febrl3-rec-1960-dup-1"
"15223","febrl3-rec-595-dup-0"
"15224","febrl3-rec-921-dup-2"
"15224","febrl3-rec-921-dup-3"
"15225","febrl3-rec-921-dup-2"
"15225","febrl3-rec-921-org"
"15226","febrl3-rec-1773-dup-1"
"15226","febrl3-rec-462-org"
"15227","febrl3-rec-1773-dup-1"
"15227","febrl3-rec-33-org"
"15228","febrl3-rec-1773-dup-1"
"15228","febrl3-rec-1773-org"
"15229","febrl3-rec-662-dup-1"
"15229","febrl3-rec-662-dup-4"
"15230","febrl3-rec-662-dup-1"
"15230","febrl3-rec-662-dup-2"
"15231","febrl3-rec-662-dup-1"
"15231","febrl3-rec-662-dup-3"
"15232","febrl3-rec-662-dup-1"
"15232","febrl3-rec-662-org"
"15233","febrl3-rec-461-dup-0"
"15233","febrl3-rec-461-org"
"15234","febrl3-rec-461-dup-0"
"15234","febrl3-rec-982-dup-0"
"15235","febrl3-rec-461-dup-0"
"15235","febrl3-rec-461-dup-3"
"15236","febrl3-rec-461-dup-0"
"15236","febrl3-rec-628-dup-1"
"15237","febrl3-rec-461-dup-0"
"15237","febrl3-rec-461-dup-1"
"15238","febrl3-rec-461-dup-0"
"15238","febrl3-rec-461-dup-2"
"15239","febrl3-rec-1621-dup-0"
"15239","febrl3-rec-1621-org"
"15240","febrl3-rec-1621-dup-0"
"15240","febrl3-rec-1621-dup-2"
"15241","febrl3-rec-1621-dup-0"
"15241","febrl3-rec-753-org"
"15242","febrl3-rec-1621-dup-0"
"15242","febrl3-rec-1621-dup-1"
"15243","febrl3-rec-1621-dup-0"
"15243","febrl3-rec-1621-dup-3"
"15244","febrl3-rec-1115-dup-1"
"15244","febrl3-rec-1134-dup-0"
"15245","febrl3-rec-1115-dup-1"
"15245","febrl3-rec-1398-org"
"15246","febrl3-rec-1115-dup-1"
"15246","febrl3-rec-1134-org"
"15247","febrl3-rec-1115-dup-1"
"15247","febrl3-rec-822-org"
"15248","febrl3-rec-1115-dup-1"
"15248","febrl3-rec-1115-org"
"15249","febrl3-rec-1115-dup-1"
"15249","febrl3-rec-822-dup-0"
"15250","febrl3-rec-1115-dup-1"
"15250","febrl3-rec-1134-dup-1"
"15251","febrl3-rec-1855-dup-0"
"15251","febrl3-rec-1941-org"
"15252","febrl3-rec-1855-dup-0"
"15252","febrl3-rec-1855-dup-2"
"15253","febrl3-rec-1855-dup-0"
"15253","febrl3-rec-1855-dup-1"
"15254","febrl3-rec-1855-dup-0"
"15254","febrl3-rec-1855-dup-3"
"15255","febrl3-rec-1855-dup-0"
"15255","febrl3-rec-1855-org"
"15256","febrl3-rec-1560-org"
"15256","febrl3-rec-276-org"
"15257","febrl3-rec-1502-org"
"15257","febrl3-rec-442-dup-0"
"15258","febrl3-rec-1502-org"
"15258","febrl3-rec-442-org"
"15259","febrl3-rec-1502-org"
"15259","febrl3-rec-803-org"
"15260","febrl3-rec-1502-org"
"15260","febrl3-rec-803-dup-0"
"15261","febrl3-rec-1502-org"
"15261","febrl3-rec-803-dup-1"
"15262","febrl3-rec-1502-org"
"15262","febrl3-rec-803-dup-2"
"15263","febrl3-rec-14-dup-3"
"15263","febrl3-rec-14-org"
"15264","febrl3-rec-14-dup-3"
"15264","febrl3-rec-464-org"
"15265","febrl3-rec-14-dup-3"
"15265","febrl3-rec-419-org"
"15266","febrl3-rec-14-dup-3"
"15266","febrl3-rec-419-dup-1"
"15267","febrl3-rec-14-dup-3"
"15267","febrl3-rec-419-dup-0"
"15268","febrl3-rec-47-dup-1"
"15268","febrl3-rec-47-dup-2"
"15269","febrl3-rec-47-dup-1"
"15269","febrl3-rec-47-org"
"15270","febrl3-rec-47-dup-1"
"15270","febrl3-rec-47-dup-3"
"15271","febrl3-rec-239-dup-0"
"15271","febrl3-rec-239-dup-1"
"15272","febrl3-rec-239-dup-0"
"15272","febrl3-rec-239-org"
"15273","febrl3-rec-1228-org"
"15273","febrl3-rec-810-dup-0"
"15274","febrl3-rec-1228-org"
"15274","febrl3-rec-810-org"
"15275","febrl3-rec-778-org"
"15275","febrl3-rec-976-dup-4"
"15276","febrl3-rec-1460-org"
"15276","febrl3-rec-1651-org"
"15277","febrl3-rec-1460-org"
"15277","febrl3-rec-840-org"
"15278","febrl3-rec-1460-org"
"15278","febrl3-rec-1663-org"
"15279","febrl3-rec-1493-org"
"15279","febrl3-rec-588-org"
"15280","febrl3-rec-621-org"
"15280","febrl3-rec-872-dup-0"
"15281","febrl3-rec-621-org"
"15281","febrl3-rec-872-org"
"15282","febrl3-rec-621-org"
"15282","febrl3-rec-80-dup-3"
"15283","febrl3-rec-621-org"
"15283","febrl3-rec-872-dup-1"
"15284","febrl3-rec-1950-dup-0"
"15284","febrl3-rec-1950-org"
"15285","febrl3-rec-1950-dup-0"
"15285","febrl3-rec-290-dup-1"
"15286","febrl3-rec-57-dup-4"
"15286","febrl3-rec-57-org"
"15287","febrl3-rec-1378-dup-0"
"15287","febrl3-rec-1684-dup-0"
"15288","febrl3-rec-1378-dup-0"
"15288","febrl3-rec-1684-dup-1"
"15289","febrl3-rec-1378-dup-0"
"15289","febrl3-rec-313-org"
"15290","febrl3-rec-1378-dup-0"
"15290","febrl3-rec-645-dup-0"
"15291","febrl3-rec-1378-dup-0"
"15291","febrl3-rec-1684-dup-3"
"15292","febrl3-rec-1378-dup-0"
"15292","febrl3-rec-645-org"
"15293","febrl3-rec-1378-dup-0"
"15293","febrl3-rec-1684-org"
"15294","febrl3-rec-1378-dup-0"
"15294","febrl3-rec-313-dup-0"
"15295","febrl3-rec-1378-dup-0"
"15295","febrl3-rec-645-dup-1"
"15296","febrl3-rec-1378-dup-0"
"15296","febrl3-rec-1684-dup-2"
"15297","febrl3-rec-1378-dup-0"
"15297","febrl3-rec-1378-org"
"15298","febrl3-rec-1431-org"
"15298","febrl3-rec-1822-org"
"15299","febrl3-rec-825-org"
"15299","febrl3-rec-898-org"
"15300","febrl3-rec-825-org"
"15300","febrl3-rec-898-dup-0"
"15301","febrl3-rec-194-dup-0"
"15301","febrl3-rec-194-dup-2"
"15302","febrl3-rec-194-dup-0"
"15302","febrl3-rec-194-org"
"15303","febrl3-rec-194-dup-0"
"15303","febrl3-rec-194-dup-1"
"15304","febrl3-rec-1508-org"
"15304","febrl3-rec-23-dup-0"
"15305","febrl3-rec-1508-org"
"15305","febrl3-rec-23-org"
"15306","febrl3-rec-1508-org"
"15306","febrl3-rec-23-dup-3"
"15307","febrl3-rec-1508-org"
"15307","febrl3-rec-920-org"
"15308","febrl3-rec-1508-org"
"15308","febrl3-rec-23-dup-1"
"15309","febrl3-rec-1508-org"
"15309","febrl3-rec-23-dup-2"
"15310","febrl3-rec-1842-dup-3"
"15310","febrl3-rec-801-dup-0"
"15311","febrl3-rec-1842-dup-3"
"15311","febrl3-rec-801-org"
"15312","febrl3-rec-1842-dup-3"
"15312","febrl3-rec-801-dup-2"
"15313","febrl3-rec-1842-dup-3"
"15313","febrl3-rec-858-org"
"15314","febrl3-rec-1842-dup-3"
"15314","febrl3-rec-383-org"
"15315","febrl3-rec-1842-dup-3"
"15315","febrl3-rec-1933-org"
"15316","febrl3-rec-1842-dup-3"
"15316","febrl3-rec-1842-dup-4"
"15317","febrl3-rec-1842-dup-3"
"15317","febrl3-rec-801-dup-1"
"15318","febrl3-rec-1842-dup-3"
"15318","febrl3-rec-1842-org"
"15319","febrl3-rec-1842-dup-3"
"15319","febrl3-rec-801-dup-3"
"15320","febrl3-rec-528-dup-1"
"15320","febrl3-rec-733-org"
"15321","febrl3-rec-528-dup-1"
"15321","febrl3-rec-820-org"
"15322","febrl3-rec-528-dup-1"
"15322","febrl3-rec-528-dup-2"
"15323","febrl3-rec-528-dup-1"
"15323","febrl3-rec-528-dup-4"
"15324","febrl3-rec-528-dup-1"
"15324","febrl3-rec-528-dup-3"
"15325","febrl3-rec-528-dup-1"
"15325","febrl3-rec-528-org"
"15326","febrl3-rec-1203-org"
"15326","febrl3-rec-515-dup-1"
"15327","febrl3-rec-1203-org"
"15327","febrl3-rec-963-org"
"15328","febrl3-rec-1203-org"
"15328","febrl3-rec-1595-org"
"15329","febrl3-rec-1203-org"
"15329","febrl3-rec-1542-org"
"15330","febrl3-rec-1830-org"
"15330","febrl3-rec-1947-dup-4"
"15331","febrl3-rec-1830-org"
"15331","febrl3-rec-1947-dup-3"
"15332","febrl3-rec-1830-org"
"15332","febrl3-rec-1947-org"
"15333","febrl3-rec-1830-org"
"15333","febrl3-rec-1947-dup-0"
"15334","febrl3-rec-1830-org"
"15334","febrl3-rec-1947-dup-2"
"15335","febrl3-rec-1830-org"
"15335","febrl3-rec-1947-dup-1"
"15336","febrl3-rec-1607-dup-1"
"15336","febrl3-rec-638-org"
"15337","febrl3-rec-1607-dup-1"
"15337","febrl3-rec-1607-org"
"15338","febrl3-rec-1607-dup-1"
"15338","febrl3-rec-638-dup-0"
"15339","febrl3-rec-1607-dup-1"
"15339","febrl3-rec-638-dup-2"
"15340","febrl3-rec-1607-dup-1"
"15340","febrl3-rec-638-dup-1"
"15341","febrl3-rec-546-dup-4"
"15341","febrl3-rec-546-org"
"15342","febrl3-rec-546-dup-4"
"15342","febrl3-rec-884-org"
"15343","febrl3-rec-301-org"
"15343","febrl3-rec-484-org"
"15344","febrl3-rec-102-dup-3"
"15344","febrl3-rec-1819-org"
"15345","febrl3-rec-102-dup-3"
"15345","febrl3-rec-102-org"
"15346","febrl3-rec-480-dup-0"
"15346","febrl3-rec-480-dup-1"
"15347","febrl3-rec-480-dup-0"
"15347","febrl3-rec-957-org"
"15348","febrl3-rec-480-dup-0"
"15348","febrl3-rec-957-dup-0"
"15349","febrl3-rec-480-dup-0"
"15349","febrl3-rec-480-org"
"15350","febrl3-rec-480-dup-0"
"15350","febrl3-rec-957-dup-1"
"15351","febrl3-rec-468-org"
"15351","febrl3-rec-78-dup-0"
"15352","febrl3-rec-468-org"
"15352","febrl3-rec-78-org"
"15353","febrl3-rec-468-org"
"15353","febrl3-rec-669-dup-2"
"15354","febrl3-rec-468-org"
"15354","febrl3-rec-669-dup-1"
"15355","febrl3-rec-468-org"
"15355","febrl3-rec-669-dup-0"
"15356","febrl3-rec-468-org"
"15356","febrl3-rec-489-dup-0"
"15357","febrl3-rec-468-org"
"15357","febrl3-rec-669-org"
"15358","febrl3-rec-1565-dup-0"
"15358","febrl3-rec-1565-org"
"15359","febrl3-rec-1565-dup-0"
"15359","febrl3-rec-391-org"
"15360","febrl3-rec-1938-dup-2"
"15360","febrl3-rec-1938-org"
"15361","febrl3-rec-811-org"
"15361","febrl3-rec-818-org"
"15362","febrl3-rec-811-org"
"15362","febrl3-rec-818-dup-0"
"15363","febrl3-rec-1048-dup-0"
"15363","febrl3-rec-1048-dup-2"
"15364","febrl3-rec-1048-dup-0"
"15364","febrl3-rec-1048-dup-1"
"15365","febrl3-rec-1048-dup-0"
"15365","febrl3-rec-1994-org"
"15366","febrl3-rec-1048-dup-0"
"15366","febrl3-rec-289-dup-1"
"15367","febrl3-rec-1048-dup-0"
"15367","febrl3-rec-679-dup-1"
"15368","febrl3-rec-1048-dup-0"
"15368","febrl3-rec-289-dup-3"
"15369","febrl3-rec-1048-dup-0"
"15369","febrl3-rec-289-dup-2"
"15370","febrl3-rec-1048-dup-0"
"15370","febrl3-rec-679-org"
"15371","febrl3-rec-1048-dup-0"
"15371","febrl3-rec-679-dup-0"
"15372","febrl3-rec-1048-dup-0"
"15372","febrl3-rec-1048-org"
"15373","febrl3-rec-1048-dup-0"
"15373","febrl3-rec-289-dup-0"
"15374","febrl3-rec-1048-dup-0"
"15374","febrl3-rec-289-org"
"15375","febrl3-rec-1248-dup-0"
"15375","febrl3-rec-1506-dup-0"
"15376","febrl3-rec-1248-dup-0"
"15376","febrl3-rec-1506-dup-1"
"15377","febrl3-rec-1248-dup-0"
"15377","febrl3-rec-1867-dup-0"
"15378","febrl3-rec-1248-dup-0"
"15378","febrl3-rec-1248-org"
"15379","febrl3-rec-1248-dup-0"
"15379","febrl3-rec-1248-dup-2"
"15380","febrl3-rec-1248-dup-0"
"15380","febrl3-rec-1506-org"
"15381","febrl3-rec-1248-dup-0"
"15381","febrl3-rec-1248-dup-1"
"15382","febrl3-rec-595-dup-4"
"15382","febrl3-rec-849-org"
"15383","febrl3-rec-595-dup-4"
"15383","febrl3-rec-766-org"
"15384","febrl3-rec-595-dup-4"
"15384","febrl3-rec-595-org"
"15385","febrl3-rec-595-dup-4"
"15385","febrl3-rec-766-dup-0"
"15386","febrl3-rec-546-org"
"15386","febrl3-rec-884-org"
"15387","febrl3-rec-1090-org"
"15387","febrl3-rec-981-org"
"15388","febrl3-rec-1090-org"
"15388","febrl3-rec-981-dup-4"
"15389","febrl3-rec-1090-org"
"15389","febrl3-rec-981-dup-0"
"15390","febrl3-rec-1090-org"
"15390","febrl3-rec-1402-org"
"15391","febrl3-rec-1090-org"
"15391","febrl3-rec-981-dup-1"
"15392","febrl3-rec-1090-org"
"15392","febrl3-rec-937-dup-1"
"15393","febrl3-rec-1090-org"
"15393","febrl3-rec-937-dup-2"
"15394","febrl3-rec-1090-org"
"15394","febrl3-rec-937-dup-0"
"15395","febrl3-rec-1090-org"
"15395","febrl3-rec-981-dup-2"
"15396","febrl3-rec-1090-org"
"15396","febrl3-rec-981-dup-3"
"15397","febrl3-rec-1090-org"
"15397","febrl3-rec-937-org"
"15398","febrl3-rec-609-dup-0"
"15398","febrl3-rec-609-dup-4"
"15399","febrl3-rec-609-dup-0"
"15399","febrl3-rec-609-dup-3"
"15400","febrl3-rec-609-dup-0"
"15400","febrl3-rec-609-dup-1"
"15401","febrl3-rec-609-dup-0"
"15401","febrl3-rec-609-dup-2"
