"record_set_num","block_id","record_id"
"1","4816","febrl4a-rec-2088-org"
"2","4816","febrl4b-rec-2088-dup-0"
"1","4817","febrl4a-rec-4306-org"
"2","4817","febrl4b-rec-4306-dup-0"
"1","4818","febrl4a-rec-2179-org"
"2","4818","febrl4b-rec-2179-dup-0"
"1","4819","febrl4a-rec-1730-org"
"2","4819","febrl4b-rec-1730-dup-0"
"1","4820","febrl4a-rec-753-org"
"2","4820","febrl4b-rec-753-dup-0"
"1","4821","febrl4a-rec-3357-org"
"2","4821","febrl4b-rec-3357-dup-0"
"1","4822","febrl4a-rec-3357-org"
"2","4822","febrl4b-rec-1515-dup-0"
"1","4823","febrl4a-rec-672-org"
"2","4823","febrl4b-rec-672-dup-0"
"1","4824","febrl4a-rec-4056-org"
"2","4824","febrl4b-rec-4056-dup-0"
"1","4825","febrl4a-rec-539-org"
"2","4825","febrl4b-rec-539-dup-0"
"1","4826","febrl4a-rec-2857-org"
"2","4826","febrl4b-rec-2857-dup-0"
"1","4827","febrl4a-rec-1088-org"
"2","4827","febrl4b-rec-1088-dup-0"
"1","4828","febrl4a-rec-4394-org"
"2","4828","febrl4b-rec-4394-dup-0"
"1","4829","febrl4a-rec-3554-org"
"2","4829","febrl4b-rec-3554-dup-0"
"1","4830","febrl4a-rec-3175-org"
"2","4830","febrl4b-rec-3175-dup-0"
"1","4831","febrl4a-rec-4616-org"
"2","4831","febrl4b-rec-4616-dup-0"
"1","4832","febrl4a-rec-4180-org"
"2","4832","febrl4b-rec-4180-dup-0"
"1","4833","febrl4a-rec-3533-org"
"2","4833","febrl4b-rec-3533-dup-0"
"1","4834","febrl4a-rec-2356-org"
"2","4834","febrl4b-rec-2356-dup-0"
"1","4835","febrl4a-rec-2028-org"
"2","4835","febrl4b-rec-2028-dup-0"
"1","4836","febrl4a-rec-3310-org"
"2","4836","febrl4b-rec-3310-dup-0"
"1","4837","febrl4a-rec-4094-org"
"2","4837","febrl4b-rec-4094-dup-0"
"1","4838","febrl4a-rec-4336-org"
"2","4838","febrl4b-rec-4336-dup-0"
"1","4839","febrl4a-rec-1434-org"
"2","4839","febrl4b-rec-1434-dup-0"
"1","4840","febrl4a-rec-1961-org"
"2","4840","febrl4b-rec-1961-dup-0"
"1","4841","febrl4a-rec-1961-org"
"2","4841","febrl4b-rec-2309-dup-0"
"1","4842","febrl4a-rec-2586-org"
"2","4842","febrl4b-rec-2586-dup-0"
"1","4843","febrl4a-rec-2113-org"
"2","4843","febrl4b-rec-2113-dup-0"
"1","4844","febrl4a-rec-131-org"
"2","4844","febrl4b-rec-131-dup-0"
"1","4845","febrl4a-rec-1162-org"
"2","4845","febrl4b-rec-1162-dup-0"
"1","4846","febrl4a-rec-1162-org"
"2","4846","febrl4b-rec-673-dup-0"
"1","4847","febrl4a-rec-1417-org"
"2","4847","febrl4b-rec-1417-dup-0"
"1","4848","febrl4a-rec-1417-org"
"2","4848","febrl4b-rec-3414-dup-0"
"1","4849","febrl4a-rec-2182-org"
"2","4849","febrl4b-rec-2182-dup-0"
"1","4850","febrl4a-rec-2030-org"
"2","4850","febrl4b-rec-2030-dup-0"
"1","4851","febrl4a-rec-997-org"
"2","4851","febrl4b-rec-997-dup-0"
"1","4852","febrl4a-rec-2095-org"
"2","4852","febrl4b-rec-2095-dup-0"
"1","4853","febrl4a-rec-4911-org"
"2","4853","febrl4b-rec-4911-dup-0"
"1","4854","febrl4a-rec-3516-org"
"2","4854","febrl4b-rec-3516-dup-0"
"1","4855","febrl4a-rec-2107-org"
"2","4855","febrl4b-rec-2107-dup-0"
"1","4856","febrl4a-rec-2964-org"
"2","4856","febrl4b-rec-2964-dup-0"
"1","4857","febrl4a-rec-2964-org"
"2","4857","febrl4b-rec-4694-dup-0"
"1","4858","febrl4a-rec-1650-org"
"2","4858","febrl4b-rec-1650-dup-0"
"1","4859","febrl4a-rec-4327-org"
"2","4859","febrl4b-rec-4327-dup-0"
"1","4860","febrl4a-rec-411-org"
"2","4860","febrl4b-rec-411-dup-0"
"1","4861","febrl4a-rec-2123-org"
"2","4861","febrl4b-rec-2123-dup-0"
"1","4862","febrl4a-rec-2659-org"
"2","4862","febrl4b-rec-2659-dup-0"
"1","4863","febrl4a-rec-1407-org"
"2","4863","febrl4b-rec-1407-dup-0"
"1","4864","febrl4a-rec-1407-org"
"2","4864","febrl4b-rec-1592-dup-0"
"1","4865","febrl4a-rec-309-org"
"2","4865","febrl4b-rec-309-dup-0"
"1","4866","febrl4a-rec-1915-org"
"2","4866","febrl4b-rec-1915-dup-0"
"1","4867","febrl4a-rec-1915-org"
"2","4867","febrl4b-rec-80-dup-0"
"1","4868","febrl4a-rec-1915-org"
"2","4868","febrl4b-rec-999-dup-0"
"1","4869","febrl4a-rec-4149-org"
"2","4869","febrl4b-rec-4149-dup-0"
"1","4870","febrl4a-rec-2646-org"
"2","4870","febrl4b-rec-2646-dup-0"
"1","4871","febrl4a-rec-4493-org"
"2","4871","febrl4b-rec-4493-dup-0"
"1","4872","febrl4a-rec-2302-org"
"2","4872","febrl4b-rec-2302-dup-0"
"1","4873","febrl4a-rec-2370-org"
"2","4873","febrl4b-rec-2370-dup-0"
"1","4874","febrl4a-rec-3065-org"
"2","4874","febrl4b-rec-3065-dup-0"
"1","4875","febrl4a-rec-1072-org"
"2","4875","febrl4b-rec-1072-dup-0"
"1","4876","febrl4a-rec-3658-org"
"2","4876","febrl4b-rec-3658-dup-0"
"1","4877","febrl4a-rec-3658-org"
"2","4877","febrl4b-rec-1231-dup-0"
"1","4878","febrl4a-rec-106-org"
"2","4878","febrl4b-rec-106-dup-0"
"1","4879","febrl4a-rec-3085-org"
"2","4879","febrl4b-rec-3085-dup-0"
"1","4880","febrl4a-rec-426-org"
"2","4880","febrl4b-rec-426-dup-0"
"1","4881","febrl4a-rec-2992-org"
"2","4881","febrl4b-rec-2992-dup-0"
"1","4882","febrl4a-rec-154-org"
"2","4882","febrl4b-rec-154-dup-0"
"1","4883","febrl4a-rec-3624-org"
"2","4883","febrl4b-rec-3624-dup-0"
"1","4884","febrl4a-rec-4746-org"
"2","4884","febrl4b-rec-4746-dup-0"
"1","4885","febrl4a-rec-4227-org"
"2","4885","febrl4b-rec-4227-dup-0"
"1","4886","febrl4a-rec-3164-org"
"2","4886","febrl4b-rec-3164-dup-0"
"1","4887","febrl4a-rec-4703-org"
"2","4887","febrl4b-rec-4703-dup-0"
"1","4888","febrl4a-rec-447-org"
"2","4888","febrl4b-rec-447-dup-0"
"1","4889","febrl4a-rec-1764-org"
"2","4889","febrl4b-rec-1764-dup-0"
"1","4890","febrl4a-rec-4656-org"
"2","4890","febrl4b-rec-4656-dup-0"
"1","4891","febrl4a-rec-277-org"
"2","4891","febrl4b-rec-277-dup-0"
"1","4892","febrl4a-rec-1207-org"
"2","4892","febrl4b-rec-1207-dup-0"
"1","4893","febrl4a-rec-2951-org"
"2","4893","febrl4b-rec-2951-dup-0"
"1","4894","febrl4a-rec-3637-org"
"2","4894","febrl4b-rec-3637-dup-0"
"1","4895","febrl4a-rec-1365-org"
"2","4895","febrl4b-rec-1365-dup-0"
"1","4896","febrl4a-rec-4455-org"
"2","4896","febrl4b-rec-4455-dup-0"
"1","4897","febrl4a-rec-4667-org"
"2","4897","febrl4b-rec-4667-dup-0"
"1","4898","febrl4a-rec-1668-org"
"2","4898","febrl4b-rec-1668-dup-0"
"1","4899","febrl4a-rec-1668-org"
"2","4899","febrl4b-rec-4780-dup-0"
"1","4900","febrl4a-rec-815-org"
"2","4900","febrl4b-rec-815-dup-0"
"1","4901","febrl4a-rec-385-org"
"2","4901","febrl4b-rec-385-dup-0"
"1","4902","febrl4a-rec-4224-org"
"2","4902","febrl4b-rec-4224-dup-0"
"1","4903","febrl4a-rec-4952-org"
"2","4903","febrl4b-rec-4952-dup-0"
"1","4904","febrl4a-rec-246-org"
"2","4904","febrl4b-rec-246-dup-0"
"1","4905","febrl4a-rec-3902-org"
"2","4905","febrl4b-rec-3902-dup-0"
"1","4906","febrl4a-rec-422-org"
"2","4906","febrl4b-rec-422-dup-0"
"1","4907","febrl4a-rec-4514-org"
"2","4907","febrl4b-rec-4514-dup-0"
"1","4908","febrl4a-rec-105-org"
"2","4908","febrl4b-rec-105-dup-0"
"1","4909","febrl4a-rec-3894-org"
"2","4909","febrl4b-rec-3894-dup-0"
"1","4910","febrl4a-rec-1064-org"
"2","4910","febrl4b-rec-1064-dup-0"
"1","4911","febrl4a-rec-4343-org"
"2","4911","febrl4b-rec-4343-dup-0"
"1","4912","febrl4a-rec-2110-org"
"2","4912","febrl4b-rec-2110-dup-0"
"1","4913","febrl4a-rec-2292-org"
"2","4913","febrl4b-rec-2292-dup-0"
"1","4914","febrl4a-rec-4049-org"
"2","4914","febrl4b-rec-4049-dup-0"
"1","4915","febrl4a-rec-4049-org"
"2","4915","febrl4b-rec-2169-dup-0"
"1","4916","febrl4a-rec-890-org"
"2","4916","febrl4b-rec-890-dup-0"
"1","4917","febrl4a-rec-2962-org"
"2","4917","febrl4b-rec-2962-dup-0"
"1","4918","febrl4a-rec-233-org"
"2","4918","febrl4b-rec-233-dup-0"
"1","4919","febrl4a-rec-1082-org"
"2","4919","febrl4b-rec-1082-dup-0"
"1","4920","febrl4a-rec-1082-org"
"2","4920","febrl4b-rec-1763-dup-0"
"1","4921","febrl4a-rec-2451-org"
"2","4921","febrl4b-rec-2451-dup-0"
"1","4922","febrl4a-rec-1238-org"
"2","4922","febrl4b-rec-1238-dup-0"
"1","4923","febrl4a-rec-3040-org"
"2","4923","febrl4b-rec-3040-dup-0"
"1","4924","febrl4a-rec-3040-org"
"2","4924","febrl4b-rec-1496-dup-0"
"1","4925","febrl4a-rec-4050-org"
"2","4925","febrl4b-rec-4050-dup-0"
"1","4926","febrl4a-rec-2027-org"
"2","4926","febrl4b-rec-2027-dup-0"
"1","4927","febrl4a-rec-4739-org"
"2","4927","febrl4b-rec-4739-dup-0"
"1","4928","febrl4a-rec-4739-org"
"2","4928","febrl4b-rec-3684-dup-0"
"1","4929","febrl4a-rec-4039-org"
"2","4929","febrl4b-rec-4039-dup-0"
"1","4930","febrl4a-rec-1164-org"
"2","4930","febrl4b-rec-1164-dup-0"
"1","4931","febrl4a-rec-1462-org"
"2","4931","febrl4b-rec-1462-dup-0"
"1","4932","febrl4a-rec-2567-org"
"2","4932","febrl4b-rec-2567-dup-0"
"1","4933","febrl4a-rec-1010-org"
"2","4933","febrl4b-rec-1010-dup-0"
"1","4934","febrl4a-rec-4644-org"
"2","4934","febrl4b-rec-4644-dup-0"
"1","4935","febrl4a-rec-2163-org"
"2","4935","febrl4b-rec-2163-dup-0"
"1","4936","febrl4a-rec-3627-org"
"2","4936","febrl4b-rec-3627-dup-0"
"1","4937","febrl4a-rec-1320-org"
"2","4937","febrl4b-rec-1320-dup-0"
"1","4938","febrl4a-rec-1588-org"
"2","4938","febrl4b-rec-1588-dup-0"
"1","4939","febrl4a-rec-3326-org"
"2","4939","febrl4b-rec-3326-dup-0"
"1","4940","febrl4a-rec-1968-org"
"2","4940","febrl4b-rec-1968-dup-0"
"1","4941","febrl4a-rec-4309-org"
"2","4941","febrl4b-rec-4309-dup-0"
"1","4942","febrl4a-rec-4309-org"
"2","4942","febrl4b-rec-135-dup-0"
"1","4943","febrl4a-rec-65-org"
"2","4943","febrl4b-rec-65-dup-0"
"1","4944","febrl4a-rec-65-org"
"2","4944","febrl4b-rec-4641-dup-0"
"1","4945","febrl4a-rec-2745-org"
"2","4945","febrl4b-rec-2745-dup-0"
"1","4946","febrl4a-rec-3777-org"
"2","4946","febrl4b-rec-3777-dup-0"
"1","4947","febrl4a-rec-2391-org"
"2","4947","febrl4b-rec-2391-dup-0"
"1","4948","febrl4a-rec-2391-org"
"2","4948","febrl4b-rec-1185-dup-0"
"1","4949","febrl4a-rec-3513-org"
"2","4949","febrl4b-rec-3513-dup-0"
"1","4950","febrl4a-rec-3181-org"
"2","4950","febrl4b-rec-3181-dup-0"
"1","4951","febrl4a-rec-1047-org"
"2","4951","febrl4b-rec-1047-dup-0"
"1","4952","febrl4a-rec-1251-org"
"2","4952","febrl4b-rec-1251-dup-0"
"1","4953","febrl4a-rec-4279-org"
"2","4953","febrl4b-rec-4279-dup-0"
"1","4954","febrl4a-rec-4361-org"
"2","4954","febrl4b-rec-4361-dup-0"
"1","4955","febrl4a-rec-1471-org"
"2","4955","febrl4b-rec-1471-dup-0"
"1","4956","febrl4a-rec-3936-org"
"2","4956","febrl4b-rec-3936-dup-0"
"1","4957","febrl4a-rec-3876-org"
"2","4957","febrl4b-rec-3876-dup-0"
"1","4958","febrl4a-rec-3599-org"
"2","4958","febrl4b-rec-3599-dup-0"
"1","4959","febrl4a-rec-189-org"
"2","4959","febrl4b-rec-189-dup-0"
"1","4960","febrl4a-rec-2726-org"
"2","4960","febrl4b-rec-2726-dup-0"
"1","4961","febrl4a-rec-1023-org"
"2","4961","febrl4b-rec-1023-dup-0"
"1","4962","febrl4a-rec-3441-org"
"2","4962","febrl4b-rec-3441-dup-0"
"1","4963","febrl4a-rec-3381-org"
"2","4963","febrl4b-rec-3381-dup-0"
"1","4964","febrl4a-rec-4894-org"
"2","4964","febrl4b-rec-4894-dup-0"
"1","4965","febrl4a-rec-2825-org"
"2","4965","febrl4b-rec-2825-dup-0"
"1","4966","febrl4a-rec-1678-org"
"2","4966","febrl4b-rec-1678-dup-0"
"1","4967","febrl4a-rec-973-org"
"2","4967","febrl4b-rec-973-dup-0"
"1","4968","febrl4a-rec-2706-org"
"2","4968","febrl4b-rec-2706-dup-0"
"1","4969","febrl4a-rec-4732-org"
"2","4969","febrl4b-rec-4732-dup-0"
"1","4970","febrl4a-rec-3439-org"
"2","4970","febrl4b-rec-3439-dup-0"
"1","4971","febrl4a-rec-3439-org"
"2","4971","febrl4b-rec-2741-dup-0"
"1","4972","febrl4a-rec-4312-org"
"2","4972","febrl4b-rec-4312-dup-0"
"1","4973","febrl4a-rec-2466-org"
"2","4973","febrl4b-rec-2466-dup-0"
"1","4974","febrl4a-rec-1955-org"
"2","4974","febrl4b-rec-1955-dup-0"
"1","4975","febrl4a-rec-3296-org"
"2","4975","febrl4b-rec-3296-dup-0"
"1","4976","febrl4a-rec-3012-org"
"2","4976","febrl4b-rec-3012-dup-0"
"1","4977","febrl4a-rec-1465-org"
"2","4977","febrl4b-rec-1465-dup-0"
"1","4978","febrl4a-rec-249-org"
"2","4978","febrl4b-rec-249-dup-0"
"1","4979","febrl4a-rec-4142-org"
"2","4979","febrl4b-rec-4142-dup-0"
"1","4980","febrl4a-rec-4142-org"
"2","4980","febrl4b-rec-1432-dup-0"
"1","4981","febrl4a-rec-3152-org"
"2","4981","febrl4b-rec-3152-dup-0"
"1","4982","febrl4a-rec-1664-org"
"2","4982","febrl4b-rec-1664-dup-0"
"1","4983","febrl4a-rec-3002-org"
"2","4983","febrl4b-rec-3002-dup-0"
"1","4984","febrl4a-rec-3002-org"
"2","4984","febrl4b-rec-471-dup-0"
"1","4985","febrl4a-rec-4338-org"
"2","4985","febrl4b-rec-4338-dup-0"
"1","4986","febrl4a-rec-4826-org"
"2","4986","febrl4b-rec-4826-dup-0"
"1","4987","febrl4a-rec-1890-org"
"2","4987","febrl4b-rec-1890-dup-0"
"1","4988","febrl4a-rec-4247-org"
"2","4988","febrl4b-rec-4247-dup-0"
"1","4989","febrl4a-rec-1-org"
"2","4989","febrl4b-rec-1-dup-0"
"1","4990","febrl4a-rec-4169-org"
"2","4990","febrl4b-rec-4169-dup-0"
"1","4991","febrl4a-rec-3027-org"
"2","4991","febrl4b-rec-3027-dup-0"
"1","4992","febrl4a-rec-4192-org"
"2","4992","febrl4b-rec-4192-dup-0"
"1","4993","febrl4a-rec-3487-org"
"2","4993","febrl4b-rec-3487-dup-0"
"1","4994","febrl4a-rec-4810-org"
"2","4994","febrl4b-rec-4810-dup-0"
"1","4995","febrl4a-rec-491-org"
"2","4995","febrl4b-rec-491-dup-0"
"1","4996","febrl4a-rec-919-org"
"2","4996","febrl4b-rec-919-dup-0"
"1","4997","febrl4a-rec-169-org"
"2","4997","febrl4b-rec-169-dup-0"
"1","4998","febrl4a-rec-4790-org"
"2","4998","febrl4b-rec-4790-dup-0"
"1","4999","febrl4a-rec-2594-org"
"2","4999","febrl4b-rec-2594-dup-0"
"1","5000","febrl4a-rec-2594-org"
"2","5000","febrl4b-rec-1548-dup-0"
"1","5001","febrl4a-rec-1401-org"
"2","5001","febrl4b-rec-1401-dup-0"
"1","5002","febrl4a-rec-4796-org"
"2","5002","febrl4b-rec-4796-dup-0"
"1","5003","febrl4a-rec-4796-org"
"2","5003","febrl4b-rec-300-dup-0"
"1","5004","febrl4a-rec-25-org"
"2","5004","febrl4b-rec-25-dup-0"
"1","5005","febrl4a-rec-3699-org"
"2","5005","febrl4b-rec-3699-dup-0"
"1","5006","febrl4a-rec-3131-org"
"2","5006","febrl4b-rec-3131-dup-0"
"1","5007","febrl4a-rec-1747-org"
"2","5007","febrl4b-rec-1747-dup-0"
"1","5008","febrl4a-rec-2923-org"
"2","5008","febrl4b-rec-2923-dup-0"
"1","5009","febrl4a-rec-3284-org"
"2","5009","febrl4b-rec-3284-dup-0"
"1","5010","febrl4a-rec-4457-org"
"2","5010","febrl4b-rec-4457-dup-0"
"1","5011","febrl4a-rec-1492-org"
"2","5011","febrl4b-rec-1492-dup-0"
"1","5012","febrl4a-rec-681-org"
"2","5012","febrl4b-rec-681-dup-0"
"1","5013","febrl4a-rec-4153-org"
"2","5013","febrl4b-rec-4153-dup-0"
"1","5014","febrl4a-rec-3242-org"
"2","5014","febrl4b-rec-3242-dup-0"
"1","5015","febrl4a-rec-4520-org"
"2","5015","febrl4b-rec-4520-dup-0"
"1","5016","febrl4a-rec-4686-org"
"2","5016","febrl4b-rec-4686-dup-0"
"1","5017","febrl4a-rec-1441-org"
"2","5017","febrl4b-rec-1441-dup-0"
"1","5018","febrl4a-rec-2911-org"
"2","5018","febrl4b-rec-2911-dup-0"
"1","5019","febrl4a-rec-2911-org"
"2","5019","febrl4b-rec-3915-dup-0"
"1","5020","febrl4a-rec-1114-org"
"2","5020","febrl4b-rec-1114-dup-0"
"1","5021","febrl4a-rec-1350-org"
"2","5021","febrl4b-rec-1350-dup-0"
"1","5022","febrl4a-rec-868-org"
"2","5022","febrl4b-rec-868-dup-0"
"1","5023","febrl4a-rec-1793-org"
"2","5023","febrl4b-rec-1793-dup-0"
"1","5024","febrl4a-rec-4973-org"
"2","5024","febrl4b-rec-4973-dup-0"
"1","5025","febrl4a-rec-4973-org"
"2","5025","febrl4b-rec-4745-dup-0"
"1","5026","febrl4a-rec-4116-org"
"2","5026","febrl4b-rec-4116-dup-0"
"1","5027","febrl4a-rec-3209-org"
"2","5027","febrl4b-rec-3209-dup-0"
"1","5028","febrl4a-rec-3059-org"
"2","5028","febrl4b-rec-3059-dup-0"
"1","5029","febrl4a-rec-3102-org"
"2","5029","febrl4b-rec-4241-dup-0"
"1","5030","febrl4a-rec-3102-org"
"2","5030","febrl4b-rec-3102-dup-0"
"1","5031","febrl4a-rec-2695-org"
"2","5031","febrl4b-rec-2695-dup-0"
"1","5032","febrl4a-rec-4233-org"
"2","5032","febrl4b-rec-4233-dup-0"
"1","5033","febrl4a-rec-1121-org"
"2","5033","febrl4b-rec-1121-dup-0"
"1","5034","febrl4a-rec-1121-org"
"2","5034","febrl4b-rec-2666-dup-0"
"1","5035","febrl4a-rec-4603-org"
"2","5035","febrl4b-rec-4603-dup-0"
"1","5036","febrl4a-rec-3427-org"
"2","5036","febrl4b-rec-3427-dup-0"
"1","5037","febrl4a-rec-2793-org"
"2","5037","febrl4b-rec-2793-dup-0"
"1","5038","febrl4a-rec-522-org"
"2","5038","febrl4b-rec-522-dup-0"
"1","5039","febrl4a-rec-879-org"
"2","5039","febrl4b-rec-879-dup-0"
"1","5040","febrl4a-rec-38-org"
"2","5040","febrl4b-rec-38-dup-0"
"1","5041","febrl4a-rec-3800-org"
"2","5041","febrl4b-rec-3800-dup-0"
"1","5042","febrl4a-rec-1751-org"
"2","5042","febrl4b-rec-1751-dup-0"
"1","5043","febrl4a-rec-196-org"
"2","5043","febrl4b-rec-196-dup-0"
"1","5044","febrl4a-rec-1334-org"
"2","5044","febrl4b-rec-1334-dup-0"
"1","5045","febrl4a-rec-3017-org"
"2","5045","febrl4b-rec-3017-dup-0"
"1","5046","febrl4a-rec-3151-org"
"2","5046","febrl4b-rec-3151-dup-0"
"1","5047","febrl4a-rec-599-org"
"2","5047","febrl4b-rec-599-dup-0"
"1","5048","febrl4a-rec-288-org"
"2","5048","febrl4b-rec-288-dup-0"
"1","5049","febrl4a-rec-4717-org"
"2","5049","febrl4b-rec-4717-dup-0"
"1","5050","febrl4a-rec-3740-org"
"2","5050","febrl4b-rec-3740-dup-0"
"1","5051","febrl4a-rec-541-org"
"2","5051","febrl4b-rec-541-dup-0"
"1","5052","febrl4a-rec-404-org"
"2","5052","febrl4b-rec-404-dup-0"
"1","5053","febrl4a-rec-1286-org"
"2","5053","febrl4b-rec-1286-dup-0"
"1","5054","febrl4a-rec-2106-org"
"2","5054","febrl4b-rec-2106-dup-0"
"1","5055","febrl4a-rec-1556-org"
"2","5055","febrl4b-rec-1556-dup-0"
"1","5056","febrl4a-rec-2676-org"
"2","5056","febrl4b-rec-2676-dup-0"
"1","5057","febrl4a-rec-2509-org"
"2","5057","febrl4b-rec-2509-dup-0"
"1","5058","febrl4a-rec-2509-org"
"2","5058","febrl4b-rec-3487-dup-0"
"1","5059","febrl4a-rec-3486-org"
"2","5059","febrl4b-rec-3486-dup-0"
"1","5060","febrl4a-rec-3397-org"
"2","5060","febrl4b-rec-3397-dup-0"
"1","5061","febrl4a-rec-3857-org"
"2","5061","febrl4b-rec-3857-dup-0"
"1","5062","febrl4a-rec-3043-org"
"2","5062","febrl4b-rec-3043-dup-0"
"1","5063","febrl4a-rec-4835-org"
"2","5063","febrl4b-rec-4835-dup-0"
"1","5064","febrl4a-rec-1549-org"
"2","5064","febrl4b-rec-1549-dup-0"
"1","5065","febrl4a-rec-3701-org"
"2","5065","febrl4b-rec-3701-dup-0"
"1","5066","febrl4a-rec-3667-org"
"2","5066","febrl4b-rec-3667-dup-0"
"1","5067","febrl4a-rec-1871-org"
"2","5067","febrl4b-rec-1871-dup-0"
"1","5068","febrl4a-rec-1364-org"
"2","5068","febrl4b-rec-1364-dup-0"
"1","5069","febrl4a-rec-938-org"
"2","5069","febrl4b-rec-938-dup-0"
"1","5070","febrl4a-rec-4859-org"
"2","5070","febrl4b-rec-4859-dup-0"
"1","5071","febrl4a-rec-1800-org"
"2","5071","febrl4b-rec-1800-dup-0"
"1","5072","febrl4a-rec-3122-org"
"2","5072","febrl4b-rec-3122-dup-0"
"1","5073","febrl4a-rec-940-org"
"2","5073","febrl4b-rec-940-dup-0"
"1","5074","febrl4a-rec-1657-org"
"2","5074","febrl4b-rec-1657-dup-0"
"1","5075","febrl4a-rec-100-org"
"2","5075","febrl4b-rec-100-dup-0"
"1","5076","febrl4a-rec-2465-org"
"2","5076","febrl4b-rec-2465-dup-0"
"1","5077","febrl4a-rec-3717-org"
"2","5077","febrl4b-rec-3717-dup-0"
"1","5078","febrl4a-rec-3839-org"
"2","5078","febrl4b-rec-3839-dup-0"
"1","5079","febrl4a-rec-1978-org"
"2","5079","febrl4b-rec-1978-dup-0"
"1","5080","febrl4a-rec-880-org"
"2","5080","febrl4b-rec-880-dup-0"
"1","5081","febrl4a-rec-731-org"
"2","5081","febrl4b-rec-731-dup-0"
"1","5082","febrl4a-rec-1427-org"
"2","5082","febrl4b-rec-1427-dup-0"
"1","5083","febrl4a-rec-4527-org"
"2","5083","febrl4b-rec-4527-dup-0"
"1","5084","febrl4a-rec-3647-org"
"2","5084","febrl4b-rec-3647-dup-0"
"1","5085","febrl4a-rec-1469-org"
"2","5085","febrl4b-rec-1469-dup-0"
"1","5086","febrl4a-rec-1469-org"
"2","5086","febrl4b-rec-1566-dup-0"
"1","5087","febrl4a-rec-3588-org"
"2","5087","febrl4b-rec-3588-dup-0"
"1","5088","febrl4a-rec-1445-org"
"2","5088","febrl4b-rec-1445-dup-0"
"1","5089","febrl4a-rec-3971-org"
"2","5089","febrl4b-rec-3971-dup-0"
"1","5090","febrl4a-rec-3831-org"
"2","5090","febrl4b-rec-3831-dup-0"
"1","5091","febrl4a-rec-3408-org"
"2","5091","febrl4b-rec-3408-dup-0"
"1","5092","febrl4a-rec-546-org"
"2","5092","febrl4b-rec-546-dup-0"
"1","5093","febrl4a-rec-3665-org"
"2","5093","febrl4b-rec-3665-dup-0"
"1","5094","febrl4a-rec-41-org"
"2","5094","febrl4b-rec-41-dup-0"
"1","5095","febrl4a-rec-1945-org"
"2","5095","febrl4b-rec-1945-dup-0"
"1","5096","febrl4a-rec-1495-org"
"2","5096","febrl4b-rec-1495-dup-0"
"1","5097","febrl4a-rec-4541-org"
"2","5097","febrl4b-rec-4541-dup-0"
"1","5098","febrl4a-rec-4541-org"
"2","5098","febrl4b-rec-4124-dup-0"
"1","5099","febrl4a-rec-4863-org"
"2","5099","febrl4b-rec-4863-dup-0"
"1","5100","febrl4a-rec-1540-org"
"2","5100","febrl4b-rec-1540-dup-0"
"1","5101","febrl4a-rec-2714-org"
"2","5101","febrl4b-rec-2714-dup-0"
"1","5102","febrl4a-rec-72-org"
"2","5102","febrl4b-rec-72-dup-0"
"1","5103","febrl4a-rec-3084-org"
"2","5103","febrl4b-rec-3084-dup-0"
"1","5104","febrl4a-rec-536-org"
"2","5104","febrl4b-rec-536-dup-0"
"1","5105","febrl4a-rec-4892-org"
"2","5105","febrl4b-rec-4892-dup-0"
"1","5106","febrl4a-rec-3434-org"
"2","5106","febrl4b-rec-3434-dup-0"
"1","5107","febrl4a-rec-4752-org"
"2","5107","febrl4b-rec-4752-dup-0"
"1","5108","febrl4a-rec-746-org"
"2","5108","febrl4b-rec-746-dup-0"
"1","5109","febrl4a-rec-865-org"
"2","5109","febrl4b-rec-865-dup-0"
"1","5110","febrl4a-rec-4552-org"
"2","5110","febrl4b-rec-4552-dup-0"
"1","5111","febrl4a-rec-3266-org"
"2","5111","febrl4b-rec-3266-dup-0"
"1","5112","febrl4a-rec-4033-org"
"2","5112","febrl4b-rec-4033-dup-0"
"1","5113","febrl4a-rec-651-org"
"2","5113","febrl4b-rec-651-dup-0"
"1","5114","febrl4a-rec-651-org"
"2","5114","febrl4b-rec-179-dup-0"
"1","5115","febrl4a-rec-706-org"
"2","5115","febrl4b-rec-706-dup-0"
"1","5116","febrl4a-rec-706-org"
"2","5116","febrl4b-rec-1408-dup-0"
"1","5117","febrl4a-rec-3655-org"
"2","5117","febrl4b-rec-3655-dup-0"
"1","5118","febrl4a-rec-2442-org"
"2","5118","febrl4b-rec-2442-dup-0"
"1","5119","febrl4a-rec-4651-org"
"2","5119","febrl4b-rec-4651-dup-0"
"1","5120","febrl4a-rec-4706-org"
"2","5120","febrl4b-rec-4706-dup-0"
"1","5121","febrl4a-rec-2121-org"
"2","5121","febrl4b-rec-2121-dup-0"
"1","5122","febrl4a-rec-2965-org"
"2","5122","febrl4b-rec-2965-dup-0"
"1","5123","febrl4a-rec-4064-org"
"2","5123","febrl4b-rec-4064-dup-0"
"1","5124","febrl4a-rec-728-org"
"2","5124","febrl4b-rec-728-dup-0"
"1","5125","febrl4a-rec-3711-org"
"2","5125","febrl4b-rec-3711-dup-0"
"1","5126","febrl4a-rec-3752-org"
"2","5126","febrl4b-rec-3752-dup-0"
"1","5127","febrl4a-rec-3752-org"
"2","5127","febrl4b-rec-767-dup-0"
"1","5128","febrl4a-rec-3752-org"
"2","5128","febrl4b-rec-3859-dup-0"
