record id 1,record id 2,confidence score,link type
febrl4a-rec-2007-org,febrl4b-rec-2007-dup-0,1.0,dup
febrl4a-rec-2006-org,febrl4b-rec-2006-dup-0,1.0,dup
febrl4a-rec-2005-org,febrl4b-rec-2005-dup-0,1.0,dup
febrl4a-rec-2004-org,febrl4b-rec-2004-dup-0,1.0,dup
febrl4a-rec-2003-org,febrl4b-rec-2003-dup-0,1.0,dup
febrl4a-rec-2002-org,febrl4b-rec-2002-dup-0,1.0,dup
febrl4a-rec-2001-org,febrl4b-rec-2001-dup-0,1.0,dup
febrl4a-rec-2000-org,febrl4b-rec-2000-dup-0,1.0,dup
febrl4a-rec-200-org,febrl4b-rec-200-dup-0,1.0,dup
febrl4a-rec-20-org,febrl4b-rec-20-dup-0,1.0,dup
febrl4a-rec-2-org,febrl4b-rec-2-dup-0,1.0,dup
febrl4a-rec-1999-org,febrl4b-rec-1999-dup-0,1.0,dup
febrl4a-rec-1998-org,febrl4b-rec-1998-dup-0,1.0,dup
febrl4a-rec-1997-org,febrl4b-rec-1997-dup-0,1.0,dup
febrl4a-rec-1996-org,febrl4b-rec-1996-dup-0,1.0,dup
febrl4a-rec-1995-org,febrl4b-rec-1995-dup-0,1.0,dup
febrl4a-rec-1994-org,febrl4b-rec-1994-dup-0,1.0,dup
febrl4a-rec-1993-org,febrl4b-rec-1993-dup-0,1.0,dup
febrl4a-rec-1992-org,febrl4b-rec-1992-dup-0,1.0,dup
febrl4a-rec-1991-org,febrl4b-rec-1991-dup-0,1.0,dup
febrl4a-rec-1990-org,febrl4b-rec-1990-dup-0,1.0,dup
febrl4a-rec-199-org,febrl4b-rec-199-dup-0,1.0,dup
febrl4a-rec-1989-org,febrl4b-rec-1989-dup-0,1.0,dup
febrl4a-rec-1988-org,febrl4b-rec-1988-dup-0,1.0,dup
febrl4a-rec-1987-org,febrl4b-rec-1987-dup-0,1.0,dup
febrl4a-rec-1986-org,febrl4b-rec-1986-dup-0,1.0,dup
febrl4a-rec-1985-org,febrl4b-rec-1985-dup-0,1.0,dup
febrl4a-rec-1984-org,febrl4b-rec-1984-dup-0,1.0,dup
febrl4a-rec-1983-org,febrl4b-rec-1983-dup-0,1.0,dup
febrl4a-rec-1982-org,febrl4b-rec-1982-dup-0,1.0,dup
febrl4a-rec-1981-org,febrl4b-rec-1981-dup-0,1.0,dup
febrl4a-rec-1980-org,febrl4b-rec-1980-dup-0,1.0,dup
febrl4a-rec-198-org,febrl4b-rec-198-dup-0,1.0,dup
febrl4a-rec-1979-org,febrl4b-rec-1979-dup-0,1.0,dup
febrl4a-rec-1978-org,febrl4b-rec-1978-dup-0,1.0,dup
febrl4a-rec-1977-org,febrl4b-rec-1977-dup-0,1.0,dup
febrl4a-rec-1976-org,febrl4b-rec-1976-dup-0,1.0,dup
febrl4a-rec-1975-org,febrl4b-rec-1975-dup-0,1.0,dup
febrl4a-rec-1974-org,febrl4b-rec-1974-dup-0,1.0,dup
febrl4a-rec-1973-org,febrl4b-rec-1973-dup-0,1.0,dup
febrl4a-rec-1972-org,febrl4b-rec-1972-dup-0,1.0,dup
febrl4a-rec-1971-org,febrl4b-rec-1971-dup-0,1.0,dup
febrl4a-rec-1970-org,febrl4b-rec-1970-dup-0,1.0,dup
febrl4a-rec-197-org,febrl4b-rec-197-dup-0,1.0,dup
febrl4a-rec-1969-org,febrl4b-rec-1969-dup-0,1.0,dup
febrl4a-rec-1968-org,febrl4b-rec-1968-dup-0,1.0,dup
febrl4a-rec-1967-org,febrl4b-rec-1967-dup-0,1.0,dup
febrl4a-rec-1966-org,febrl4b-rec-1966-dup-0,1.0,dup
febrl4a-rec-1965-org,febrl4b-rec-1965-dup-0,1.0,dup
febrl4a-rec-1964-org,febrl4b-rec-1964-dup-0,1.0,dup
febrl4a-rec-1963-org,febrl4b-rec-1963-dup-0,1.0,dup
febrl4a-rec-1962-org,febrl4b-rec-1962-dup-0,1.0,dup
febrl4a-rec-1961-org,febrl4b-rec-1961-dup-0,1.0,dup
febrl4a-rec-1960-org,febrl4b-rec-1960-dup-0,1.0,dup
febrl4a-rec-196-org,febrl4b-rec-196-dup-0,1.0,dup
febrl4a-rec-1959-org,febrl4b-rec-1959-dup-0,1.0,dup
febrl4a-rec-1958-org,febrl4b-rec-1958-dup-0,1.0,dup
febrl4a-rec-1957-org,febrl4b-rec-1957-dup-0,1.0,dup
febrl4a-rec-1956-org,febrl4b-rec-1956-dup-0,1.0,dup
febrl4a-rec-1955-org,febrl4b-rec-1955-dup-0,1.0,dup
febrl4a-rec-1954-org,febrl4b-rec-1954-dup-0,1.0,dup
febrl4a-rec-1953-org,febrl4b-rec-1953-dup-0,1.0,dup
febrl4a-rec-1952-org,febrl4b-rec-1952-dup-0,1.0,dup
febrl4a-rec-1951-org,febrl4b-rec-1951-dup-0,1.0,dup
febrl4a-rec-1950-org,febrl4b-rec-1950-dup-0,1.0,dup
febrl4a-rec-195-org,febrl4b-rec-195-dup-0,1.0,dup
febrl4a-rec-1949-org,febrl4b-rec-1949-dup-0,1.0,dup
febrl4a-rec-1948-org,febrl4b-rec-1948-dup-0,1.0,dup
febrl4a-rec-1947-org,febrl4b-rec-1947-dup-0,1.0,dup
febrl4a-rec-1946-org,febrl4b-rec-1946-dup-0,1.0,dup
febrl4a-rec-1945-org,febrl4b-rec-1945-dup-0,1.0,dup
febrl4a-rec-1944-org,febrl4b-rec-1944-dup-0,1.0,dup
febrl4a-rec-1943-org,febrl4b-rec-1943-dup-0,1.0,dup
febrl4a-rec-1942-org,febrl4b-rec-1942-dup-0,1.0,dup
febrl4a-rec-1941-org,febrl4b-rec-1941-dup-0,1.0,dup
febrl4a-rec-1940-org,febrl4b-rec-1940-dup-0,1.0,dup
febrl4a-rec-194-org,febrl4b-rec-194-dup-0,1.0,dup
febrl4a-rec-1939-org,febrl4b-rec-1939-dup-0,1.0,dup
febrl4a-rec-1938-org,febrl4b-rec-1938-dup-0,1.0,dup
febrl4a-rec-1937-org,febrl4b-rec-1937-dup-0,1.0,dup
febrl4a-rec-1936-org,febrl4b-rec-1936-dup-0,1.0,dup
febrl4a-rec-1935-org,febrl4b-rec-1935-dup-0,1.0,dup
febrl4a-rec-1934-org,febrl4b-rec-1934-dup-0,1.0,dup
febrl4a-rec-1933-org,febrl4b-rec-1933-dup-0,1.0,dup
febrl4a-rec-1932-org,febrl4b-rec-1932-dup-0,1.0,dup
febrl4a-rec-1930-org,febrl4b-rec-1930-dup-0,1.0,dup
febrl4a-rec-193-org,febrl4b-rec-193-dup-0,1.0,dup
febrl4a-rec-1929-org,febrl4b-rec-1929-dup-0,1.0,dup
febrl4a-rec-1928-org,febrl4b-rec-1928-dup-0,1.0,dup
febrl4a-rec-1926-org,febrl4b-rec-1926-dup-0,1.0,dup
febrl4a-rec-1925-org,febrl4b-rec-1925-dup-0,1.0,dup
febrl4a-rec-1924-org,febrl4b-rec-1924-dup-0,1.0,dup
febrl4a-rec-1923-org,febrl4b-rec-1923-dup-0,1.0,dup
febrl4a-rec-1922-org,febrl4b-rec-1922-dup-0,1.0,dup
febrl4a-rec-1921-org,febrl4b-rec-1921-dup-0,1.0,dup
febrl4a-rec-1920-org,febrl4b-rec-1920-dup-0,1.0,dup
febrl4a-rec-192-org,febrl4b-rec-192-dup-0,1.0,dup
febrl4a-rec-1919-org,febrl4b-rec-1919-dup-0,1.0,dup
febrl4a-rec-1918-org,febrl4b-rec-1918-dup-0,1.0,dup
febrl4a-rec-1917-org,febrl4b-rec-1917-dup-0,1.0,dup
febrl4a-rec-1916-org,febrl4b-rec-1916-dup-0,1.0,dup
febrl4a-rec-1915-org,febrl4b-rec-1915-dup-0,1.0,dup
febrl4a-rec-1914-org,febrl4b-rec-1914-dup-0,1.0,dup
febrl4a-rec-1913-org,febrl4b-rec-1913-dup-0,1.0,dup
febrl4a-rec-1912-org,febrl4b-rec-1912-dup-0,1.0,dup
febrl4a-rec-1911-org,febrl4b-rec-1911-dup-0,1.0,dup
febrl4a-rec-1910-org,febrl4b-rec-1910-dup-0,1.0,dup
febrl4a-rec-191-org,febrl4b-rec-191-dup-0,1.0,dup
febrl4a-rec-1909-org,febrl4b-rec-1909-dup-0,1.0,dup
febrl4a-rec-1908-org,febrl4b-rec-1908-dup-0,1.0,dup
febrl4a-rec-1907-org,febrl4b-rec-1907-dup-0,1.0,dup
febrl4a-rec-1906-org,febrl4b-rec-1906-dup-0,1.0,dup
febrl4a-rec-1905-org,febrl4b-rec-1905-dup-0,1.0,dup
febrl4a-rec-1904-org,febrl4b-rec-1904-dup-0,1.0,dup
febrl4a-rec-1903-org,febrl4b-rec-1903-dup-0,1.0,dup
febrl4a-rec-1902-org,febrl4b-rec-1902-dup-0,1.0,dup
febrl4a-rec-1901-org,febrl4b-rec-1901-dup-0,1.0,dup
febrl4a-rec-1900-org,febrl4b-rec-1900-dup-0,1.0,dup
febrl4a-rec-190-org,febrl4b-rec-190-dup-0,1.0,dup
febrl4a-rec-19-org,febrl4b-rec-19-dup-0,1.0,dup
febrl4a-rec-1899-org,febrl4b-rec-1899-dup-0,1.0,dup
febrl4a-rec-1898-org,febrl4b-rec-1898-dup-0,1.0,dup
febrl4a-rec-1897-org,febrl4b-rec-1897-dup-0,1.0,dup
febrl4a-rec-1896-org,febrl4b-rec-1896-dup-0,1.0,dup
febrl4a-rec-1895-org,febrl4b-rec-1895-dup-0,1.0,dup
febrl4a-rec-1894-org,febrl4b-rec-1894-dup-0,1.0,dup
febrl4a-rec-1892-org,febrl4b-rec-1892-dup-0,1.0,dup
febrl4a-rec-1891-org,febrl4b-rec-1891-dup-0,1.0,dup
febrl4a-rec-1890-org,febrl4b-rec-1890-dup-0,1.0,dup
febrl4a-rec-189-org,febrl4b-rec-189-dup-0,1.0,dup
febrl4a-rec-1889-org,febrl4b-rec-1889-dup-0,1.0,dup
febrl4a-rec-1888-org,febrl4b-rec-1888-dup-0,1.0,dup
febrl4a-rec-1887-org,febrl4b-rec-1887-dup-0,1.0,dup
febrl4a-rec-1886-org,febrl4b-rec-1886-dup-0,1.0,dup
febrl4a-rec-1885-org,febrl4b-rec-1885-dup-0,1.0,dup
febrl4a-rec-1884-org,febrl4b-rec-1884-dup-0,1.0,dup
febrl4a-rec-1883-org,febrl4b-rec-1883-dup-0,1.0,dup
febrl4a-rec-1882-org,febrl4b-rec-1882-dup-0,1.0,dup
febrl4a-rec-1881-org,febrl4b-rec-1881-dup-0,1.0,dup
febrl4a-rec-1880-org,febrl4b-rec-1880-dup-0,1.0,dup
febrl4a-rec-188-org,febrl4b-rec-188-dup-0,1.0,dup
febrl4a-rec-1879-org,febrl4b-rec-1879-dup-0,1.0,dup
febrl4a-rec-1878-org,febrl4b-rec-1878-dup-0,1.0,dup
febrl4a-rec-1877-org,febrl4b-rec-1877-dup-0,1.0,dup
febrl4a-rec-1876-org,febrl4b-rec-1876-dup-0,1.0,dup
febrl4a-rec-1875-org,febrl4b-rec-1875-dup-0,1.0,dup
febrl4a-rec-1874-org,febrl4b-rec-1874-dup-0,1.0,dup
febrl4a-rec-1873-org,febrl4b-rec-1873-dup-0,1.0,dup
febrl4a-rec-1872-org,febrl4b-rec-1872-dup-0,1.0,dup
febrl4a-rec-1871-org,febrl4b-rec-1871-dup-0,1.0,dup
febrl4a-rec-1870-org,febrl4b-rec-1870-dup-0,1.0,dup
febrl4a-rec-187-org,febrl4b-rec-187-dup-0,1.0,dup
febrl4a-rec-1869-org,febrl4b-rec-1869-dup-0,1.0,dup
febrl4a-rec-1867-org,febrl4b-rec-1867-dup-0,1.0,dup
febrl4a-rec-1866-org,febrl4b-rec-1866-dup-0,1.0,dup
febrl4a-rec-1865-org,febrl4b-rec-1865-dup-0,1.0,dup
febrl4a-rec-1864-org,febrl4b-rec-1864-dup-0,1.0,dup
febrl4a-rec-1863-org,febrl4b-rec-1863-dup-0,1.0,dup
febrl4a-rec-1862-org,febrl4b-rec-1862-dup-0,1.0,dup
febrl4a-rec-1861-org,febrl4b-rec-1861-dup-0,1.0,dup
febrl4a-rec-1860-org,febrl4b-rec-1860-dup-0,1.0,dup
febrl4a-rec-186-org,febrl4b-rec-186-dup-0,1.0,dup
febrl4a-rec-1859-org,febrl4b-rec-1859-dup-0,1.0,dup
febrl4a-rec-1858-org,febrl4b-rec-1858-dup-0,1.0,dup
febrl4a-rec-1857-org,febrl4b-rec-1857-dup-0,1.0,dup
febrl4a-rec-1856-org,febrl4b-rec-1856-dup-0,1.0,dup
febrl4a-rec-1855-org,febrl4b-rec-1855-dup-0,1.0,dup
febrl4a-rec-1854-org,febrl4b-rec-1854-dup-0,1.0,dup
febrl4a-rec-1853-org,febrl4b-rec-1853-dup-0,1.0,dup
febrl4a-rec-1852-org,febrl4b-rec-1852-dup-0,1.0,dup
febrl4a-rec-1851-org,febrl4b-rec-1851-dup-0,1.0,dup
febrl4a-rec-1850-org,febrl4b-rec-1850-dup-0,1.0,dup
febrl4a-rec-185-org,febrl4b-rec-185-dup-0,1.0,dup
febrl4a-rec-1849-org,febrl4b-rec-1849-dup-0,1.0,dup
febrl4a-rec-1848-org,febrl4b-rec-1848-dup-0,1.0,dup
febrl4a-rec-1847-org,febrl4b-rec-1847-dup-0,1.0,dup
febrl4a-rec-1846-org,febrl4b-rec-1846-dup-0,1.0,dup
febrl4a-rec-1845-org,febrl4b-rec-1845-dup-0,1.0,dup
febrl4a-rec-1844-org,febrl4b-rec-1844-dup-0,1.0,dup
febrl4a-rec-1843-org,febrl4b-rec-1843-dup-0,1.0,dup
febrl4a-rec-1842-org,febrl4b-rec-1842-dup-0,1.0,dup
febrl4a-rec-1841-org,febrl4b-rec-1841-dup-0,1.0,dup
febrl4a-rec-1840-org,febrl4b-rec-1840-dup-0,1.0,dup
febrl4a-rec-184-org,febrl4b-rec-184-dup-0,1.0,dup
febrl4a-rec-1839-org,febrl4b-rec-1839-dup-0,1.0,dup
febrl4a-rec-1838-org,febrl4b-rec-1838-dup-0,1.0,dup
febrl4a-rec-1837-org,febrl4b-rec-1837-dup-0,1.0,dup
febrl4a-rec-1836-org,febrl4b-rec-1836-dup-0,1.0,dup
febrl4a-rec-1835-org,febrl4b-rec-1835-dup-0,1.0,dup
febrl4a-rec-1834-org,febrl4b-rec-1834-dup-0,1.0,dup
febrl4a-rec-1833-org,febrl4b-rec-1833-dup-0,1.0,dup
febrl4a-rec-1832-org,febrl4b-rec-1832-dup-0,1.0,dup
febrl4a-rec-1831-org,febrl4b-rec-1831-dup-0,1.0,dup
febrl4a-rec-1830-org,febrl4b-rec-1830-dup-0,1.0,dup
febrl4a-rec-183-org,febrl4b-rec-183-dup-0,1.0,dup
febrl4a-rec-1829-org,febrl4b-rec-1829-dup-0,1.0,dup
febrl4a-rec-1828-org,febrl4b-rec-1828-dup-0,1.0,dup
febrl4a-rec-1827-org,febrl4b-rec-1827-dup-0,1.0,dup
febrl4a-rec-1826-org,febrl4b-rec-1826-dup-0,1.0,dup
febrl4a-rec-1825-org,febrl4b-rec-1825-dup-0,1.0,dup
febrl4a-rec-1824-org,febrl4b-rec-1824-dup-0,1.0,dup
febrl4a-rec-1823-org,febrl4b-rec-1823-dup-0,1.0,dup
febrl4a-rec-1822-org,febrl4b-rec-1822-dup-0,1.0,dup
febrl4a-rec-1821-org,febrl4b-rec-1821-dup-0,1.0,dup
febrl4a-rec-1820-org,febrl4b-rec-1820-dup-0,1.0,dup
febrl4a-rec-182-org,febrl4b-rec-182-dup-0,1.0,dup
febrl4a-rec-1819-org,febrl4b-rec-1819-dup-0,1.0,dup
febrl4a-rec-1818-org,febrl4b-rec-1818-dup-0,1.0,dup
febrl4a-rec-1816-org,febrl4b-rec-1816-dup-0,1.0,dup
febrl4a-rec-1815-org,febrl4b-rec-1815-dup-0,1.0,dup
febrl4a-rec-1814-org,febrl4b-rec-1814-dup-0,1.0,dup
febrl4a-rec-1813-org,febrl4b-rec-1813-dup-0,1.0,dup
febrl4a-rec-1812-org,febrl4b-rec-1812-dup-0,1.0,dup
febrl4a-rec-1811-org,febrl4b-rec-1811-dup-0,1.0,dup
febrl4a-rec-1810-org,febrl4b-rec-1810-dup-0,1.0,dup
febrl4a-rec-181-org,febrl4b-rec-181-dup-0,1.0,dup
febrl4a-rec-1809-org,febrl4b-rec-1809-dup-0,1.0,dup
febrl4a-rec-1808-org,febrl4b-rec-1808-dup-0,1.0,dup
febrl4a-rec-1807-org,febrl4b-rec-1807-dup-0,1.0,dup
febrl4a-rec-1806-org,febrl4b-rec-1806-dup-0,1.0,dup
febrl4a-rec-1805-org,febrl4b-rec-1805-dup-0,1.0,dup
febrl4a-rec-1804-org,febrl4b-rec-1804-dup-0,1.0,dup
febrl4a-rec-1803-org,febrl4b-rec-1803-dup-0,1.0,dup
febrl4a-rec-1802-org,febrl4b-rec-1802-dup-0,1.0,dup
febrl4a-rec-1801-org,febrl4b-rec-1801-dup-0,1.0,dup
febrl4a-rec-1800-org,febrl4b-rec-1800-dup-0,1.0,dup
febrl4a-rec-180-org,febrl4b-rec-180-dup-0,1.0,dup
febrl4a-rec-1799-org,febrl4b-rec-1799-dup-0,1.0,dup
febrl4a-rec-1798-org,febrl4b-rec-1798-dup-0,1.0,dup
febrl4a-rec-1797-org,febrl4b-rec-1797-dup-0,1.0,dup
febrl4a-rec-1796-org,febrl4b-rec-1796-dup-0,1.0,dup
febrl4a-rec-1795-org,febrl4b-rec-1795-dup-0,1.0,dup
febrl4a-rec-1794-org,febrl4b-rec-1794-dup-0,1.0,dup
febrl4a-rec-1793-org,febrl4b-rec-1793-dup-0,1.0,dup
febrl4a-rec-1792-org,febrl4b-rec-1792-dup-0,1.0,dup
febrl4a-rec-1791-org,febrl4b-rec-1791-dup-0,1.0,dup
febrl4a-rec-1790-org,febrl4b-rec-1790-dup-0,1.0,dup
febrl4a-rec-179-org,febrl4b-rec-179-dup-0,1.0,dup
febrl4a-rec-1789-org,febrl4b-rec-1789-dup-0,1.0,dup
febrl4a-rec-1788-org,febrl4b-rec-1788-dup-0,1.0,dup
febrl4a-rec-1787-org,febrl4b-rec-1787-dup-0,1.0,dup
febrl4a-rec-1786-org,febrl4b-rec-1786-dup-0,1.0,dup
febrl4a-rec-1785-org,febrl4b-rec-1785-dup-0,1.0,dup
febrl4a-rec-1784-org,febrl4b-rec-1784-dup-0,1.0,dup
febrl4a-rec-1783-org,febrl4b-rec-1783-dup-0,1.0,dup
febrl4a-rec-1782-org,febrl4b-rec-1782-dup-0,1.0,dup
febrl4a-rec-1781-org,febrl4b-rec-1781-dup-0,1.0,dup
febrl4a-rec-1780-org,febrl4b-rec-1780-dup-0,1.0,dup
febrl4a-rec-178-org,febrl4b-rec-178-dup-0,1.0,dup
febrl4a-rec-1779-org,febrl4b-rec-1779-dup-0,1.0,dup
febrl4a-rec-1778-org,febrl4b-rec-1778-dup-0,1.0,dup
febrl4a-rec-1777-org,febrl4b-rec-1777-dup-0,1.0,dup
febrl4a-rec-1776-org,febrl4b-rec-1776-dup-0,1.0,dup
febrl4a-rec-1775-org,febrl4b-rec-1775-dup-0,1.0,dup
febrl4a-rec-1774-org,febrl4b-rec-1774-dup-0,1.0,dup
febrl4a-rec-1773-org,febrl4b-rec-1773-dup-0,1.0,dup
febrl4a-rec-1772-org,febrl4b-rec-1772-dup-0,1.0,dup
febrl4a-rec-1771-org,febrl4b-rec-1771-dup-0,1.0,dup
febrl4a-rec-1770-org,febrl4b-rec-1770-dup-0,1.0,dup
febrl4a-rec-177-org,febrl4b-rec-177-dup-0,1.0,dup
febrl4a-rec-1769-org,febrl4b-rec-1769-dup-0,1.0,dup
febrl4a-rec-1768-org,febrl4b-rec-1768-dup-0,1.0,dup
febrl4a-rec-1767-org,febrl4b-rec-1767-dup-0,1.0,dup
febrl4a-rec-1766-org,febrl4b-rec-1766-dup-0,1.0,dup
febrl4a-rec-1765-org,febrl4b-rec-1765-dup-0,1.0,dup
febrl4a-rec-1764-org,febrl4b-rec-1764-dup-0,1.0,dup
febrl4a-rec-1763-org,febrl4b-rec-1763-dup-0,1.0,dup
febrl4a-rec-1762-org,febrl4b-rec-1762-dup-0,1.0,dup
febrl4a-rec-1761-org,febrl4b-rec-1761-dup-0,1.0,dup
febrl4a-rec-1760-org,febrl4b-rec-1760-dup-0,1.0,dup
febrl4a-rec-176-org,febrl4b-rec-176-dup-0,1.0,dup
febrl4a-rec-1759-org,febrl4b-rec-1759-dup-0,1.0,dup
febrl4a-rec-1758-org,febrl4b-rec-1758-dup-0,1.0,dup
febrl4a-rec-1757-org,febrl4b-rec-1757-dup-0,1.0,dup
febrl4a-rec-1755-org,febrl4b-rec-1755-dup-0,1.0,dup
febrl4a-rec-1754-org,febrl4b-rec-1754-dup-0,1.0,dup
febrl4a-rec-1753-org,febrl4b-rec-1753-dup-0,1.0,dup
febrl4a-rec-1752-org,febrl4b-rec-1752-dup-0,1.0,dup
febrl4a-rec-1751-org,febrl4b-rec-1751-dup-0,1.0,dup
febrl4a-rec-1750-org,febrl4b-rec-1750-dup-0,1.0,dup
febrl4a-rec-175-org,febrl4b-rec-175-dup-0,1.0,dup
febrl4a-rec-1749-org,febrl4b-rec-1749-dup-0,1.0,dup
febrl4a-rec-1748-org,febrl4b-rec-1748-dup-0,1.0,dup
febrl4a-rec-1747-org,febrl4b-rec-1747-dup-0,1.0,dup
febrl4a-rec-1746-org,febrl4b-rec-1746-dup-0,1.0,dup
febrl4a-rec-1745-org,febrl4b-rec-1745-dup-0,1.0,dup
febrl4a-rec-1744-org,febrl4b-rec-1744-dup-0,1.0,dup
febrl4a-rec-1743-org,febrl4b-rec-1743-dup-0,1.0,dup
febrl4a-rec-1742-org,febrl4b-rec-1742-dup-0,1.0,dup
febrl4a-rec-1741-org,febrl4b-rec-1741-dup-0,1.0,dup
febrl4a-rec-1740-org,febrl4b-rec-1740-dup-0,1.0,dup
febrl4a-rec-174-org,febrl4b-rec-174-dup-0,1.0,dup
febrl4a-rec-1739-org,febrl4b-rec-1739-dup-0,1.0,dup
febrl4a-rec-1738-org,febrl4b-rec-1738-dup-0,1.0,dup
febrl4a-rec-1737-org,febrl4b-rec-1737-dup-0,1.0,dup
febrl4a-rec-1736-org,febrl4b-rec-1736-dup-0,1.0,dup
febrl4a-rec-1735-org,febrl4b-rec-1735-dup-0,1.0,dup
febrl4a-rec-1734-org,febrl4b-rec-1734-dup-0,1.0,dup
febrl4a-rec-1733-org,febrl4b-rec-1733-dup-0,1.0,dup
febrl4a-rec-1732-org,febrl4b-rec-1732-dup-0,1.0,dup
febrl4a-rec-1731-org,febrl4b-rec-1731-dup-0,1.0,dup
febrl4a-rec-1730-org,febrl4b-rec-1730-dup-0,1.0,dup
febrl4a-rec-173-org,febrl4b-rec-173-dup-0,1.0,dup
febrl4a-rec-1729-org,febrl4b-rec-1729-dup-0,1.0,dup
febrl4a-rec-1728-org,febrl4b-rec-1728-dup-0,1.0,dup
febrl4a-rec-1727-org,febrl4b-rec-1727-dup-0,1.0,dup
febrl4a-rec-1726-org,febrl4b-rec-1726-dup-0,1.0,dup
febrl4a-rec-1725-org,febrl4b-rec-1725-dup-0,1.0,dup
febrl4a-rec-1724-org,febrl4b-rec-1724-dup-0,1.0,dup
febrl4a-rec-1723-org,febrl4b-rec-1723-dup-0,1.0,dup
febrl4a-rec-1722-org,febrl4b-rec-1722-dup-0,1.0,dup
febrl4a-rec-1721-org,febrl4b-rec-1721-dup-0,1.0,dup
febrl4a-rec-1720-org,febrl4b-rec-1720-dup-0,1.0,dup
febrl4a-rec-172-org,febrl4b-rec-172-dup-0,1.0,dup
febrl4a-rec-1719-org,febrl4b-rec-1719-dup-0,1.0,dup
febrl4a-rec-1718-org,febrl4b-rec-1718-dup-0,1.0,dup
febrl4a-rec-1717-org,febrl4b-rec-1717-dup-0,1.0,dup
febrl4a-rec-1716-org,febrl4b-rec-1716-dup-0,1.0,dup
febrl4a-rec-1715-org,febrl4b-rec-1715-dup-0,1.0,dup
febrl4a-rec-1714-org,febrl4b-rec-1714-dup-0,1.0,dup
febrl4a-rec-1713-org,febrl4b-rec-1713-dup-0,1.0,dup
febrl4a-rec-1712-org,febrl4b-rec-1712-dup-0,1.0,dup
febrl4a-rec-1711-org,febrl4b-rec-1711-dup-0,1.0,dup
febrl4a-rec-1710-org,febrl4b-rec-1710-dup-0,1.0,dup
febrl4a-rec-171-org,febrl4b-rec-171-dup-0,1.0,dup
febrl4a-rec-1709-org,febrl4b-rec-1709-dup-0,1.0,dup
febrl4a-rec-1708-org,febrl4b-rec-1708-dup-0,1.0,dup
febrl4a-rec-1707-org,febrl4b-rec-1707-dup-0,1.0,dup
febrl4a-rec-1706-org,febrl4b-rec-1706-dup-0,1.0,dup
febrl4a-rec-1705-org,febrl4b-rec-1705-dup-0,1.0,dup
febrl4a-rec-1704-org,febrl4b-rec-1704-dup-0,1.0,dup
febrl4a-rec-1703-org,febrl4b-rec-1703-dup-0,1.0,dup
febrl4a-rec-1702-org,febrl4b-rec-1702-dup-0,1.0,dup
febrl4a-rec-1701-org,febrl4b-rec-1701-dup-0,1.0,dup
febrl4a-rec-1700-org,febrl4b-rec-1700-dup-0,1.0,dup
febrl4a-rec-170-org,febrl4b-rec-170-dup-0,1.0,dup
febrl4a-rec-17-org,febrl4b-rec-17-dup-0,1.0,dup
febrl4a-rec-1699-org,febrl4b-rec-1699-dup-0,1.0,dup
febrl4a-rec-1698-org,febrl4b-rec-1698-dup-0,1.0,dup
febrl4a-rec-1697-org,febrl4b-rec-1697-dup-0,1.0,dup
febrl4a-rec-1696-org,febrl4b-rec-1696-dup-0,1.0,dup
febrl4a-rec-1695-org,febrl4b-rec-1695-dup-0,1.0,dup
febrl4a-rec-1694-org,febrl4b-rec-1694-dup-0,1.0,dup
febrl4a-rec-1693-org,febrl4b-rec-1693-dup-0,1.0,dup
febrl4a-rec-1692-org,febrl4b-rec-1692-dup-0,1.0,dup
febrl4a-rec-1690-org,febrl4b-rec-1690-dup-0,1.0,dup
febrl4a-rec-169-org,febrl4b-rec-169-dup-0,1.0,dup
febrl4a-rec-1689-org,febrl4b-rec-1689-dup-0,1.0,dup
febrl4a-rec-1686-org,febrl4b-rec-1686-dup-0,1.0,dup
febrl4a-rec-1685-org,febrl4b-rec-1685-dup-0,1.0,dup
febrl4a-rec-1684-org,febrl4b-rec-1684-dup-0,1.0,dup
febrl4a-rec-1683-org,febrl4b-rec-1683-dup-0,1.0,dup
febrl4a-rec-1682-org,febrl4b-rec-1682-dup-0,1.0,dup
febrl4a-rec-1681-org,febrl4b-rec-1681-dup-0,1.0,dup
febrl4a-rec-1680-org,febrl4b-rec-1680-dup-0,1.0,dup
febrl4a-rec-168-org,febrl4b-rec-168-dup-0,1.0,dup
febrl4a-rec-1679-org,febrl4b-rec-1679-dup-0,1.0,dup
febrl4a-rec-1678-org,febrl4b-rec-1678-dup-0,1.0,dup
febrl4a-rec-1677-org,febrl4b-rec-1677-dup-0,1.0,dup
febrl4a-rec-1676-org,febrl4b-rec-1676-dup-0,1.0,dup
febrl4a-rec-1675-org,febrl4b-rec-1675-dup-0,1.0,dup
febrl4a-rec-1674-org,febrl4b-rec-1674-dup-0,1.0,dup
febrl4a-rec-1673-org,febrl4b-rec-1673-dup-0,1.0,dup
febrl4a-rec-1672-org,febrl4b-rec-1672-dup-0,1.0,dup
febrl4a-rec-1671-org,febrl4b-rec-1671-dup-0,1.0,dup
febrl4a-rec-1670-org,febrl4b-rec-1670-dup-0,1.0,dup
febrl4a-rec-167-org,febrl4b-rec-167-dup-0,1.0,dup
febrl4a-rec-1669-org,febrl4b-rec-1669-dup-0,1.0,dup
febrl4a-rec-1668-org,febrl4b-rec-1668-dup-0,1.0,dup
